,year,month,lon_rounded_up,lat_rounded_up,chlor_a,sst,elevation,salinity,oxygen
18671,2012,1,-60,-5,,28.68728271484375,93.7409,,
18672,2012,1,-60,0,16.716605226198833,29.247707591337317,54.4849,,
18673,2012,1,-60,5,,29.458750406901043,346.8409,,
18674,2012,1,-60,10,4.688213570899968,28.349592729048297,283.7377,,
18675,2012,1,-60,15,0.478514856296299,27.55852294921875,-1519.7701,,
18676,2012,1,-60,20,0.0866194217894265,25.26672119140625,-3345.2955,,
18677,2012,1,-60,25,0.0450337150294233,20.999652099609374,-5720.3907,,
18678,2012,1,-60,30,0.0712448685360595,18.030000686645508,-5554.2725,,
18679,2012,1,-60,35,0.1569334317582394,,-4704.3264,,
18680,2012,1,-55,-10,44.26261418660482,29.65919921875,380.2581,,
18681,2012,1,-55,-5,,28.794209798177082,214.3983,,
18682,2012,1,-55,0,11.505971083496556,29.223424008018092,104.2132,,
18683,2012,1,-55,5,16.514333759035384,29.172526041666668,247.2395,,
18684,2012,1,-55,10,0.6375093356343499,28.412870987601902,-895.8459,,
18685,2012,1,-55,15,0.1151116023749378,27.586047944568453,-3611.746,36.31599555555556,158.31456222222224
18686,2012,1,-55,20,0.0583021320687707,26.575350952148437,-5342.6851,,
18687,2012,1,-55,25,0.0466119788159675,23.98334801715353,-5600.6357,,
18688,2012,1,-55,30,0.0684758673586485,18.17366681780134,-5846.1507,,
18689,2012,1,-55,35,0.1429254595170957,9.920476277669271,-5292.0348,,
18690,2012,1,-50,-10,,29.73868352716619,321.5682,,
18691,2012,1,-50,-5,,29.04431884765625,295.1099,,
18692,2012,1,-50,0,11.987265523274742,29.24920166015625,129.5237,,
18693,2012,1,-50,5,7.720361312810037,29.241640625,135.1135,,
18694,2012,1,-50,10,0.6977745206132582,28.79818170720881,-2418.337,,
18695,2012,1,-50,15,0.1250302440117886,28.12588134765625,-4966.6265,,
18696,2012,1,-50,20,0.0508065273927076,27.04011962890625,-4909.9429,,
18697,2012,1,-50,25,0.0492887968365859,24.1409228515625,-5186.5747,,
18698,2012,1,-50,30,0.0703289800890054,21.74576171875,-5346.4039,,
18699,2012,1,-50,35,0.1573220869142387,16.1409619140625,-5349.202,36.49335483870968,206.94064516129032
18700,2012,1,-45,-10,4.344602664311728,29.518909801136363,525.6207,,
18701,2012,1,-45,-5,,28.98243896484375,283.3805,,
18702,2012,1,-45,0,2.605160404237883,29.32855224609375,68.8424,,
18703,2012,1,-45,5,0.3928034483394512,29.33964111328125,-1448.8466,,
18704,2012,1,-45,10,0.1491144502743819,28.89248291015625,-4255.7151,,
18705,2012,1,-45,15,0.1037958360629502,28.67988037109375,-4354.6428,,
18706,2012,1,-45,20,0.0530366613483247,27.21048095703125,-3758.7983,,
18707,2012,1,-45,25,0.0538883829770393,24.36664306640625,-3957.7004,,
18708,2012,1,-45,30,0.0712807210598232,21.89984130859375,-4234.3346,,
18709,2012,1,-45,35,0.1391034770290315,20.151715959821427,-4697.4861,,
18710,2012,1,-40,-10,,29.445286342075892,618.9293,,
18711,2012,1,-40,-5,6.242473741372427,28.775149536132812,374.5132,,
18712,2012,1,-40,0,0.2595404455541174,29.43408711751302,-858.5662,,
18713,2012,1,-40,5,0.1205251522358236,29.63828125,-4054.3049,,
18714,2012,1,-40,10,0.2009450835068462,29.0426806640625,-4383.1906,,
18715,2012,1,-40,15,0.1119873065999784,28.50860107421875,-4115.2329,,
18716,2012,1,-40,20,0.0618762223359304,27.124521484375,-4537.6166,,
18717,2012,1,-40,25,0.0613670155979545,24.53572021484375,-4346.6215,,
18718,2012,1,-40,30,0.0778978657104423,21.4110791015625,-3610.7779,,
18719,2012,1,-40,35,0.1570125645408131,19.50565371306046,-3567.7806,,
18720,2012,1,-35,-10,0.1049360876838606,29.11390075683594,-1823.47,,
18721,2012,1,-35,-5,0.48267436789078,28.647876739501953,319.2801,,
18722,2012,1,-35,0,0.1522413164911599,29.493816375732422,-2567.3224,,
18723,2012,1,-35,5,0.1643467540878891,29.817080078125,-4264.0568,,
18724,2012,1,-35,10,0.2230733254780205,29.1430029296875,-4175.2443,,
18725,2012,1,-35,15,0.1335860466061489,28.451162109375,-5180.1659,,
18726,2012,1,-35,20,0.0844409446319018,27.28823974609375,-5302.9482,36.793866666666666,177.98692
18727,2012,1,-35,25,0.0804599181780696,24.533681640625,-5426.4732,,
18728,2012,1,-35,30,0.0891498734902502,21.402958984375,-4714.5079,,
18729,2012,1,-35,35,0.1242196988460704,19.320479736328124,-3232.2547,,
18730,2012,1,-30,-10,0.0401708886596822,29.25632080078125,-4730.6851,,
18731,2012,1,-30,-5,0.0577571969864743,29.775400797526043,-4262.8153,,
18732,2012,1,-30,0,0.1221666737512978,29.76427978515625,-4288.1426,,
18733,2012,1,-30,5,0.1823721491202247,29.761640625,-3537.3721,,
18734,2012,1,-30,10,0.1939267835971902,29.22024169921875,-4208.8283,,
18735,2012,1,-30,15,0.1624890629653899,28.322080078125,-5649.8076,,
18736,2012,1,-30,20,0.1317170893297436,27.39251953125,-5107.1527,,
18737,2012,1,-30,25,0.1163770686552289,25.13048095703125,-5318.5225,,
18738,2012,1,-30,30,0.1027075000230052,21.9131201171875,-5180.8795,,
18739,2012,1,-30,35,0.1205540066754169,18.98912109375,-3753.7051,,
18740,2012,1,-25,-10,0.0242416939651824,29.53588134765625,-5408.3542,,
18741,2012,1,-25,-5,0.0636572267432743,30.02074133831522,-5520.3206,,
18742,2012,1,-25,0,0.1659496806728824,29.9048828125,-4767.6302,,
18743,2012,1,-25,5,0.2125304653679782,29.504921875,-3741.2602,35.4119,144.50071333333335
18744,2012,1,-25,10,0.1925496727643237,28.982001953125,-4603.6894,,
18745,2012,1,-25,15,0.2668169410253642,28.248681640625,-5304.8438,,
18746,2012,1,-25,20,0.2262035455907128,27.445,-4503.1287,,
18747,2012,1,-25,25,0.1629538847125899,25.5966015625,-5275.5358,,
18748,2012,1,-25,30,0.1255750053234929,22.15716064453125,-5069.3909,,
18749,2012,1,-25,35,0.1394292189816296,18.82504150390625,-4087.6846,,
18750,2012,1,-20,-10,0.0282935085529417,29.851201171875,-5154.3404,,
18751,2012,1,-20,-5,0.0732200652748307,30.05858612060547,-5223.2051,,
18752,2012,1,-20,0,0.2050815651540584,29.5256396484375,-4841.1795,,
18753,2012,1,-20,5,0.2251801301343807,29.144521484375,-4148.2217,,
18754,2012,1,-20,10,0.2348713848099994,28.62248046875,-4087.3577,,
18755,2012,1,-20,15,0.5081349877296143,27.97316162109375,-4701.5775,,
18756,2012,1,-20,20,0.8527692368690805,27.305322265625,-3364.1238,,
18757,2012,1,-20,25,0.3569423850553235,25.67020263671875,-4576.7685,,
18758,2012,1,-20,30,0.1557372389054274,22.407841796875,-4899.1981,,
18759,2012,1,-20,35,0.1413782829388349,18.559200439453125,-5185.7991,,
18760,2012,1,-15,-10,0.0344657098323131,29.93604248046875,-4083.385,,
18761,2012,1,-15,-5,0.0733706630079168,29.872919921875,-4089.487,,
18762,2012,1,-15,0,0.2556017739023482,29.11024169921875,-4252.9832,,
18763,2012,1,-15,5,0.2080455725271544,28.62431884765625,-4776.1144,,
18764,2012,1,-15,10,0.6536079977045561,28.36732177734375,-4039.0459,,
18765,2012,1,-15,15,5.460595568623778,27.67055908203125,-1824.9769,,
18766,2012,1,-15,20,4.916947526106202,27.18468017578125,-1672.5838,,
18767,2012,1,-15,25,3.134195879522061,25.70464111328125,-1501.9426,,
18768,2012,1,-15,30,0.4741723099777558,22.55120361328125,-3226.9336,36.66384444444444,200.5230888888889
18769,2012,1,-15,35,0.1715351867436564,18.704080810546873,-4122.8571,,
18770,2012,1,-10,-10,0.0399732929693875,29.78068115234375,-3306.6113,,
18771,2012,1,-10,-5,0.0887191248486233,29.52740234375,-3220.1313,,
18772,2012,1,-10,0,0.2381917440855087,28.69340087890625,-3617.4178,,
18773,2012,1,-10,5,0.215520977614641,28.22192138671875,-4526.6808,,
18774,2012,1,-10,10,1.0087850223696009,28.16792236328125,-1383.3127,,
18775,2012,1,-10,15,16.808981483470752,27.541201171875,240.5786,,
18776,2012,1,-10,20,,27.00740234375,163.0988,,
18777,2012,1,-10,25,4.21409380871188,25.65752197265625,288.9449,,
18778,2012,1,-10,30,1.0283110066102494,22.59184326171875,-461.4027,,
18779,2012,1,-10,35,0.2757557875444442,19.037041015625,-3414.3037,,
18780,2012,1,-5,-10,0.0527565922929319,29.66392333984375,-4042.094,,
18781,2012,1,-5,-5,0.0973125518789307,29.3484033203125,-4169.1514,,
18782,2012,1,-5,0,0.2484497068286972,28.18055908203125,-4439.8755,,
18783,2012,1,-5,5,0.2361403873049244,27.81367919921875,-4004.7799,,
18784,2012,1,-5,10,,28.0213232421875,321.5942,,
18785,2012,1,-5,15,21.269569396972656,27.4016796875,345.4616,,
18786,2012,1,-5,20,,26.91048095703125,290.3173,,
18787,2012,1,-5,25,,25.74772216796875,317.2783,,
18788,2012,1,-5,30,3.660245173482971,22.70460205078125,470.5824,,
18789,2012,1,-5,35,0.960074880827233,18.884599609375,160.9682,,
18790,2012,1,0,-10,0.069942416165797,29.52303955078125,-4937.6521,,
18791,2012,1,0,-5,0.1235497329919633,29.09252197265625,-4567.3715,,
18792,2012,1,0,0,0.5267760386696126,27.75672119140625,-4771.71,,
18793,2012,1,0,5,,27.510322265625,-4243.949,,
18794,2012,1,0,10,20.599709510803223,27.97864013671875,177.32,,
18795,2012,1,0,15,,27.10396240234375,299.9569,,
18796,2012,1,0,20,12.139276027679443,26.71635986328125,297.135,,
18797,2012,1,0,25,,25.60427978515625,298.5704,,
18798,2012,1,0,30,,22.9080810546875,368.192,,
18799,2012,1,0,35,8.151053845882416,18.677801513671874,959.3077,,
18800,2012,2,-95,-10,0.1309497711990575,29.325361328125,-3849.282,35.08648192771084,82.75819354838708
18801,2012,2,-95,-5,0.1187008686241748,28.61156005859375,-3892.6504,35.02809177820267,57.03061111111112
18802,2012,2,-95,0,0.1459340143434586,28.82540283203125,-3487.2504,34.89701489757914,64.53889006342494
18803,2012,2,-95,5,0.1426016280100148,28.90036376953125,-3276.1233,,
18804,2012,2,-95,10,0.2348080022976232,27.655430385044642,-3636.0646,,
18805,2012,2,-95,15,0.3301337709288542,26.73956298828125,-3807.0691,,
18806,2012,2,-95,20,0.9490887067021438,26.238092595880683,198.0883,,
18807,2012,2,-95,25,0.3295902796777007,,-565.1883,,
18808,2012,2,-95,30,1.4801631973148726,,-111.7271,,
18809,2012,2,-95,35,19.151083904284015,,290.0309,,
18810,2012,2,-90,-10,0.1388789163429585,29.0700830078125,-3874.1498,35.0571037037037,70.63254761904763
18811,2012,2,-90,-5,0.1367636243926451,28.55083984375,-4016.4216,34.97266666666667,51.72282098765432
18812,2012,2,-90,0,0.1857907146324716,28.93568359375,-3219.6282,,
18813,2012,2,-90,5,0.163142725022006,29.06788330078125,-2709.9722,,
18814,2012,2,-90,10,0.4175886420327519,28.1317236328125,-3609.9359,34.72877578475336,47.11614573991032
18815,2012,2,-90,15,0.6786532391424696,27.08376220703125,-3056.2635,,
18816,2012,2,-90,20,1.2912421578563842,25.766962890625,206.7973,,
18817,2012,2,-90,25,0.6756138478009764,24.100001017252605,-2511.3751,,
18818,2012,2,-90,30,2.0241936646742205,,-1278.9667,,
18819,2012,2,-90,35,15.867732585512208,,79.6209,,
18820,2012,2,-85,-10,0.1651955089504314,28.86836181640625,-4280.8737,35.00952688172043,105.57706896551724
18821,2012,2,-85,-5,0.1831295900334726,28.7164013671875,-4136.7595,34.94864516129032,88.9843
18822,2012,2,-85,0,0.2214873210657673,29.05440185546875,-2848.8428,34.90856451612903,78.17324137931034
18823,2012,2,-85,5,0.1893890212177475,29.34840087890625,-2424.0355,,
18824,2012,2,-85,10,0.6355035223392768,28.51820068359375,-2900.2379,34.6926677852349,46.88018791946309
18825,2012,2,-85,15,2.789854429262951,27.571123046875,-724.1526,,
18826,2012,2,-85,20,1.846108504406992,25.75613958185369,-1213.7839,,
18827,2012,2,-85,25,0.2663946767924158,23.95616912841797,-1213.1536,36.492982078853046,175.49071684587813
18828,2012,2,-85,30,0.5410817061121274,,-1936.6217,,
18829,2012,2,-85,35,8.153658492756946,,118.7384,,
18830,2012,2,-80,-10,0.2106840066017165,28.76592041015625,-4694.9017,,
18831,2012,2,-80,-5,0.9892173480405312,28.70552001953125,-3630.6202,34.780419512195124,76.83480480404552
18832,2012,2,-80,0,0.4708657730856442,29.0347607421875,-2036.192,34.63115049701789,92.083451675485
18833,2012,2,-80,5,0.3825933534092256,29.37870698816636,-2894.0972,,
18834,2012,2,-80,10,0.4387859798658176,28.68900090997869,-1412.1768,,
18835,2012,2,-80,15,0.473057631970138,28.06683349609375,-974.0573,,
18836,2012,2,-80,20,0.1520311580981785,27.31240234375,-2237.4365,,
18837,2012,2,-80,25,0.5173302266857014,,-1775.9568,,
18838,2012,2,-80,30,0.9375102236189176,,-94.3455,,
18839,2012,2,-80,35,5.093473037259895,,110.7764,,
18840,2012,2,-75,-10,1.263482885626843,28.8468408203125,-934.686,,
18841,2012,2,-75,-5,2.4378003735359406,28.6485205078125,1272.5898,,
18842,2012,2,-75,0,8.914320826530457,28.608200073242188,853.2027,,208.903
18843,2012,2,-75,5,1.407903517905725,28.054144723074778,107.3204,,
18844,2012,2,-75,10,1.2385831403180807,27.739950561523436,-593.1288,,
18845,2012,2,-75,15,0.2226349654427291,28.052801513671874,-3154.5221,,
18846,2012,2,-75,20,0.0929790695571986,,-2303.9412,,
18847,2012,2,-75,25,0.4949098017002018,,-623.0227,,
18848,2012,2,-75,30,0.1650508306446766,,-2085.5294,36.69101951899616,201.31382759229817
18849,2012,2,-75,35,0.6041027870148795,,-1155.5074,36.673827814569535,206.8188456375839
18850,2012,2,-70,-10,,28.9380810546875,2078.876,,
18851,2012,2,-70,-5,,28.56455078125,217.4745,,
18852,2012,2,-70,0,,27.96571277436756,143.4105,,
18853,2012,2,-70,5,,27.58187202785326,410.3167,,
18854,2012,2,-70,10,15.582427707655626,26.868751525878906,720.7613,,
18855,2012,2,-70,15,1.139793169851422,26.066715785435267,-1748.6017,,
18856,2012,2,-70,20,0.1879079137174625,22.849078838641827,-2331.7935,,
18857,2012,2,-70,25,0.0593683419601331,18.72650146484375,-3623.4449,,
18858,2012,2,-70,30,0.0633992148694462,,-5067.1018,36.70495217071376,199.81994807453412
18859,2012,2,-70,35,0.1344920728483004,,-4924.6036,36.62360927152318,204.2303311258278
18860,2012,2,-65,-10,13.2291136847602,29.11332275390625,443.1362,,
18861,2012,2,-65,-5,,28.599409623579547,144.6995,,
18862,2012,2,-65,0,,28.328701782226563,93.4339,,
18863,2012,2,-65,5,,27.954400634765626,207.0788,,
18864,2012,2,-65,10,8.10370843887329,27.5693994140625,208.1115,,
18865,2012,2,-65,15,0.5724898299694663,26.71280029296875,-2563.8886,,
18866,2012,2,-65,20,0.1775331166849146,24.48316701253255,-3723.8158,,
18867,2012,2,-65,25,0.0472118171584904,20.628999328613283,-5404.002,,
18868,2012,2,-65,30,0.0628699184500334,,-5287.6529,36.73171523178808,0.0
18869,2012,2,-65,35,0.1507573014638444,,-5097.7048,36.59496880492092,209.61388125
18870,2012,2,-60,-10,,29.38179931640625,226.5832,,
18871,2012,2,-60,-5,,28.4830029296875,93.7409,,
18872,2012,2,-60,0,49.34196209907532,28.848354563993567,54.4849,,
18873,2012,2,-60,5,,28.80316670735677,346.8409,,
18874,2012,2,-60,10,5.02758324281077,28.03040937943892,283.7377,,
18875,2012,2,-60,15,0.5925230446966308,27.59944091796875,-1519.7701,,
18876,2012,2,-60,20,0.0750020142287913,25.67580078125,-3345.2955,,
18877,2012,2,-60,25,0.0412294467344172,21.444801330566406,-5720.3907,,
18878,2012,2,-60,30,0.0619169323492666,18.378000259399414,-5554.2725,,
18879,2012,2,-60,35,0.1551371654859138,,-4704.3264,,
18880,2012,2,-55,-10,,29.66416259765625,380.2581,,
18881,2012,2,-55,-5,,28.619918823242188,214.3983,,
18882,2012,2,-55,0,8.844663700351008,28.766476279810856,104.2132,,
18883,2012,2,-55,5,12.88680875301361,28.583336239769345,247.2395,,
18884,2012,2,-55,10,1.26993424122166,28.09839397927989,-895.8459,,
18885,2012,2,-55,15,0.1595831416795091,27.452096121651785,-3611.746,36.290484444444445,160.91489333333334
18886,2012,2,-55,20,0.0520339488563967,26.45364990234375,-5342.6851,,
18887,2012,2,-55,25,0.040561352861678,24.222348420516305,-5600.6357,,
18888,2012,2,-55,30,0.0623373006019906,17.637143089657737,-5846.1507,,
18889,2012,2,-55,35,0.1436764559693095,8.20166742234003,-5292.0348,,
18890,2012,2,-50,-10,,29.97945612127131,321.5682,,
18891,2012,2,-50,-5,,28.9316015625,295.1099,,
18892,2012,2,-50,0,17.800088779131574,28.82632080078125,129.5237,,
18893,2012,2,-50,5,5.663222180984427,28.73864013671875,135.1135,,
18894,2012,2,-50,10,0.6107524668507188,28.49691217595881,-2418.337,,
18895,2012,2,-50,15,0.139829107561072,27.91028076171875,-4966.6265,,
18896,2012,2,-50,20,0.043431824956893,26.5169580078125,-4909.9429,,
18897,2012,2,-50,25,0.0416412772505682,23.82900146484375,-5186.5747,,
18898,2012,2,-50,30,0.0578948648546865,21.2448388671875,-5346.4039,,
18899,2012,2,-50,35,0.1464901386031362,14.97652099609375,-5349.202,36.5174623655914,208.2306774193549
18900,2012,2,-45,-10,9.950238182620398,29.830000443892047,525.6207,,
18901,2012,2,-45,-5,7.752000570297241,29.0592431640625,283.3805,,
18902,2012,2,-45,0,3.8124111838112262,28.980300903320312,68.8424,,
18903,2012,2,-45,5,1.2597027537072458,29.0818408203125,-1448.8466,,
18904,2012,2,-45,10,0.1391025576924735,28.67672119140625,-4255.7151,,
18905,2012,2,-45,15,0.0918636312737915,28.46592041015625,-4354.6428,,
18906,2012,2,-45,20,0.0432573828965565,26.61303955078125,-3758.7983,,
18907,2012,2,-45,25,0.0455676395473312,23.799921875,-3957.7004,,
18908,2012,2,-45,30,0.0558188779140437,21.13544189453125,-4234.3346,,
18909,2012,2,-45,35,0.1513262134953561,19.40042986188616,-4697.4861,,
18910,2012,2,-40,-10,,29.80557396298363,618.9293,,
18911,2012,2,-40,-5,8.272116731330392,29.098101806640624,374.5132,,
18912,2012,2,-40,0,0.2090697506617742,29.064252217610676,-858.5662,,
18913,2012,2,-40,5,0.1305937751759171,29.36148193359375,-4054.3049,,
18914,2012,2,-40,10,0.1625629605756478,28.9259619140625,-4383.1906,,
18915,2012,2,-40,15,0.0909389987610033,28.39843994140625,-4115.2329,,
18916,2012,2,-40,20,0.0487675237483709,26.72108154296875,-4537.6166,,
18917,2012,2,-40,25,0.0506990349554115,24.03095947265625,-4346.6215,,
18918,2012,2,-40,30,0.0667542024475613,20.414720458984377,-3610.7779,,
18919,2012,2,-40,35,0.1540402860854286,18.71347842009171,-3567.7806,,
18920,2012,2,-35,-10,0.1160648565398093,29.37330322265625,-1823.47,,
18921,2012,2,-35,-5,0.2735126749471434,29.082252502441406,319.2801,,
18922,2012,2,-35,0,0.1881639155894718,29.027313232421875,-2567.3224,,
18923,2012,2,-35,5,0.1409338792575667,29.49668212890625,-4264.0568,,
18924,2012,2,-35,10,0.2002107431927547,29.02064208984375,-4175.2443,,
18925,2012,2,-35,15,0.1130517125779024,28.39300048828125,-5180.1659,,
18926,2012,2,-35,20,0.0632654352336985,26.94332275390625,-5302.9482,36.87249,184.8625233333333
18927,2012,2,-35,25,0.0653677070388574,23.9269189453125,-5426.4732,,
18928,2012,2,-35,30,0.0721681044453642,20.447762451171876,-4714.5079,,
18929,2012,2,-35,35,0.1069784650027157,18.471199951171876,-3232.2547,,
18930,2012,2,-30,-10,0.0414619348051672,29.36376220703125,-4730.6851,,
18931,2012,2,-30,-5,0.0611358634408359,29.404736328125,-4262.8153,,
18932,2012,2,-30,0,0.1201337846234343,29.27568359375,-4288.1426,,
18933,2012,2,-30,5,0.1543201836137399,29.506123046875,-3537.3721,35.43754666666666,140.2986766666667
18934,2012,2,-30,10,0.2130833177922652,29.0693212890625,-4208.8283,,
18935,2012,2,-30,15,0.1389478604073207,28.15776123046875,-5649.8076,,
18936,2012,2,-30,20,0.1094300063483746,26.981201171875,-5107.1527,,
18937,2012,2,-30,25,0.1016812438697589,24.52912109375,-5318.5225,,
18938,2012,2,-30,30,0.0979765249716757,20.6588818359375,-5180.8795,,
18939,2012,2,-30,35,0.1200148913842801,17.901839599609374,-3753.7051,,
18940,2012,2,-25,-10,0.0266060687793457,29.46812255859375,-5408.3542,,
18941,2012,2,-25,-5,0.0547837643719355,29.65009075662364,-5520.3206,,
18942,2012,2,-25,0,0.1568918631994882,29.56140380859375,-4767.6302,,
18943,2012,2,-25,5,0.1892905278368544,29.33192138671875,-3741.2602,35.390146666666666,142.90715333333333
18944,2012,2,-25,10,0.192954883481774,28.81960205078125,-4603.6894,,
18945,2012,2,-25,15,1.5057232496239223,28.0459619140625,-5304.8438,,
18946,2012,2,-25,20,0.2584161038193552,27.04119873046875,-4503.1287,,
18947,2012,2,-25,25,0.168394067911446,24.98511962890625,-5275.5358,,
18948,2012,2,-25,30,0.1353440531002213,20.89796142578125,-5069.3909,,
18949,2012,2,-25,35,0.1430586208013127,17.53751953125,-4087.6846,,
18950,2012,2,-20,-10,0.0306028177560474,29.468203125,-5154.3404,,
18951,2012,2,-20,-5,0.0613015849161855,29.575960795084637,-5223.2051,,
18952,2012,2,-20,0,0.1663520632978174,29.26256103515625,-4841.1795,,
18953,2012,2,-20,5,0.1768052232697626,29.041962890625,-4148.2217,,
18954,2012,2,-20,10,0.2078911794317388,28.43736083984375,-4087.3577,,
18955,2012,2,-20,15,1.7425578883571222,27.6984814453125,-4701.5775,,
18956,2012,2,-20,20,0.5916837694500098,26.9347998046875,-3364.1238,,
18957,2012,2,-20,25,0.2457961933437904,25.08908203125,-4576.7685,,
18958,2012,2,-20,30,0.1708813032028286,21.08800048828125,-4899.1981,,
18959,2012,2,-20,35,0.1576862741646554,17.07196044921875,-5185.7991,,
18960,2012,2,-15,-10,0.03706324172168,29.3235595703125,-4083.385,,
18961,2012,2,-15,-5,0.074075107192859,29.40716064453125,-4089.487,,
18962,2012,2,-15,0,0.1573374818310219,28.8749609375,-4252.9832,,
18963,2012,2,-15,5,0.1805681074280409,28.4901611328125,-4776.1144,,
18964,2012,2,-15,10,2.580561289743448,28.2006005859375,-4039.0459,,
18965,2012,2,-15,15,11.305069304861917,27.397841796875,-1824.9769,,
18966,2012,2,-15,20,5.218463922700135,26.8864013671875,-1672.5838,,
18967,2012,2,-15,25,1.6062115618450317,25.20891845703125,-1501.9426,,
18968,2012,2,-15,30,0.261264021331113,21.06608154296875,-3226.9336,36.80037078651686,213.94806741573035
18969,2012,2,-15,35,0.1750531565938828,17.08280029296875,-4122.8571,,
18970,2012,2,-10,-10,0.0395386100347853,29.07068359375,-3306.6113,,
18971,2012,2,-10,-5,0.0881913183157458,29.16104248046875,-3220.1313,,
18972,2012,2,-10,0,0.1668041706265959,28.51460205078125,-3617.4178,,
18973,2012,2,-10,5,0.1815419378618745,28.071240234375,-4526.6808,,
18974,2012,2,-10,10,1.1233923526640528,28.033603515625,-1383.3127,,
18975,2012,2,-10,15,11.069398562113443,27.33608154296875,240.5786,,
18976,2012,2,-10,20,,26.84128173828125,163.0988,,
18977,2012,2,-10,25,7.928108145738089,25.1618408203125,288.9449,,
18978,2012,2,-10,30,1.231934467026405,21.09232177734375,-461.4027,,
18979,2012,2,-10,35,0.3105159258043523,17.413399658203126,-3414.3037,,
18980,2012,2,-5,-10,0.0553018607240474,28.9727197265625,-4042.094,,
18981,2012,2,-5,-5,0.09584600458114,29.0571240234375,-4169.1514,,
18982,2012,2,-5,0,0.2273347810586427,27.97944091796875,-4439.8755,,
18983,2012,2,-5,5,0.1886391313997769,27.65316162109375,-4004.7799,,
18984,2012,2,-5,10,0.5545213222503662,27.925361328125,321.5942,,
18985,2012,2,-5,15,,27.24608154296875,345.4616,,
18986,2012,2,-5,20,,26.7547998046875,290.3173,,
18987,2012,2,-5,25,,25.2536376953125,317.2783,,
18988,2012,2,-5,30,6.038080074197025,21.0889599609375,470.5824,,
18989,2012,2,-5,35,1.154620554419563,17.3752001953125,160.9682,,
18990,2012,2,0,-10,0.0717268783018419,29.06980224609375,-4937.6521,,
18991,2012,2,0,-5,0.12232144130973,29.0205224609375,-4567.3715,,
18992,2012,2,0,0,0.2936107690042145,27.66580322265625,-4771.71,,
18993,2012,2,0,5,0.1694784338237909,27.4439208984375,-4243.949,,
18994,2012,2,0,10,6.12311078608036,27.7843603515625,177.32,,
18995,2012,2,0,15,,26.92132080078125,299.9569,,
18996,2012,2,0,20,,26.47644287109375,297.135,,
18997,2012,2,0,25,,25.262919921875,298.5704,,
18998,2012,2,0,30,,21.41008056640625,368.192,,
18999,2012,2,0,35,7.462137997150421,17.195521240234374,959.3077,,
19000,2012,3,-95,-10,0.1263111543970523,28.9473193359375,-3849.282,35.112893203883495,74.91992056074766
19001,2012,3,-95,-5,0.1483961433451071,28.4449609375,-3892.6504,35.028166101694914,60.10348531468532
19002,2012,3,-95,0,0.1814485223608062,29.01164306640625,-3487.2504,34.87967411545623,67.2403089770355
19003,2012,3,-95,5,0.1800075299960754,29.386962890625,-3276.1233,,
19004,2012,3,-95,10,0.2687374277038674,28.468096051897323,-3636.0646,,
19005,2012,3,-95,15,0.4689165162375516,28.02672119140625,-3807.0691,,
19006,2012,3,-95,20,0.8004173953786223,28.099368008700285,198.0883,,
19007,2012,3,-95,25,0.3571710688009668,,-565.1883,,
19008,2012,3,-95,30,2.9862777323166467,,-111.7271,,
19009,2012,3,-95,35,17.33915045601981,,290.0309,,
19010,2012,3,-90,-10,0.1543854674399725,28.68292236328125,-3874.1498,35.1293275862069,110.45655172413794
19011,2012,3,-90,-5,0.1629794141131733,28.27876220703125,-4016.4216,,
19012,2012,3,-90,0,0.2895871243783532,28.9416015625,-3219.6282,,
19013,2012,3,-90,5,0.2296595203021398,29.40088134765625,-2709.9722,,
19014,2012,3,-90,10,0.3175039134598769,28.77912109375,-3609.9359,34.64476700111483,54.27140401785714
19015,2012,3,-90,15,0.6321179950386062,28.23508056640625,-3056.2635,,
19016,2012,3,-90,20,1.248246291344646,27.84031982421875,206.7973,,
19017,2012,3,-90,25,0.2179657753497454,26.900001525878906,-2511.3751,,
19018,2012,3,-90,30,1.3634606631959367,,-1278.9667,,
19019,2012,3,-90,35,14.14805208322996,,79.6209,,
19020,2012,3,-85,-10,0.2642353500238043,28.75376220703125,-4280.8737,35.02451612903226,117.93846153846154
19021,2012,3,-85,-5,0.2081601197243771,28.482998046875,-4136.7595,34.9471217948718,32.832906832298136
19022,2012,3,-85,0,0.2551430963010749,28.9414013671875,-2848.8428,34.85453846153846,69.41752272727273
19023,2012,3,-85,5,0.2489326885534913,29.4077197265625,-2424.0355,,
19024,2012,3,-85,10,0.6550656747116966,29.10936279296875,-2900.2379,,
19025,2012,3,-85,15,3.228388400708225,28.67544189453125,-724.1526,,
19026,2012,3,-85,20,1.7078897944415257,27.472911487926137,-1213.7839,,
19027,2012,3,-85,25,0.2270216565179104,26.662002563476562,-1213.1536,,
19028,2012,3,-85,30,0.5823001161987841,,-1936.6217,36.21612582781457,156.74850993377484
19029,2012,3,-85,35,5.388721183042449,,118.7384,,
19030,2012,3,-80,-10,0.266865654453846,28.7788818359375,-4694.9017,,
19031,2012,3,-80,-5,1.038564069324628,28.62592041015625,-3630.6202,34.96232509363296,28.94459520295203
19032,2012,3,-80,0,0.9005037685041889,28.944599609375,-2036.192,,
19033,2012,3,-80,5,0.5867935665080165,29.521236644071692,-2894.0972,,
19034,2012,3,-80,10,0.629051686896275,29.271181973544035,-1412.1768,,
