lat,lon,month,dissolved_oxygen
-5.0,-5.0,6,136.95427586206898
0.0,-100.0,6,138.4064814814815
0.0,-95.0,6,123.95203448275862
0.0,-85.0,6,101.22464285714285
0.0,-50.0,6,191.09313793103448
0.0,-45.0,6,181.08700000000002
0.0,-40.0,6,180.23420689655174
0.0,-35.0,6,172.09327586206896
0.0,-30.0,6,172.2710689655172
0.0,-25.0,6,169.3051379310345
0.0,-20.0,6,160.13606896551724
0.0,-15.0,6,155.09017241379308
0.0,-10.0,6,155.9315172413793
0.0,-5.0,6,148.90641379310347
5.0,-100.0,6,83.163
5.0,-95.0,6,95.58948275862068
5.0,-90.0,6,67.64110344827587
5.0,-85.0,6,89.3228
5.0,-80.0,6,111.36996428571429
5.0,-60.0,6,171.62286206896553
5.0,-55.0,6,172.2289310344828
5.0,-50.0,6,178.55458620689657
5.0,-45.0,6,172.88727586206898
5.0,-40.0,6,171.15648275862074
5.0,-35.0,6,167.85393103448274
5.0,-30.0,6,160.68548275862068
5.0,-25.0,6,141.55834482758618
5.0,-20.0,6,132.57589655172416
5.0,-15.0,6,125.55017857142856
10.0,-100.0,6,76.23579310344827
10.0,-95.0,6,68.55274999999999
10.0,-90.0,6,47.12931034482759
10.0,-80.0,6,175.66917241379318
10.0,-70.0,6,143.74282758620691
10.0,-65.0,6,182.02965517241378
10.0,-60.0,6,190.54148275862067
10.0,-55.0,6,184.50396296296293
10.0,-50.0,6,181.5206551724138
10.0,-45.0,6,183.5236206896552
10.0,-40.0,6,174.93786206896556
10.0,-35.0,6,159.97389655172415
10.0,-30.0,6,148.11993103448273
10.0,-25.0,6,140.9176551724138
10.0,-20.0,6,121.96893103448275
15.0,-100.0,6,180.01936
15.0,-95.0,6,163.83048275862072
15.0,-85.0,6,192.27106896551723
15.0,-80.0,6,190.79410344827588
15.0,-75.0,6,187.53424137931032
15.0,-70.0,6,190.58927586206894
15.0,-65.0,6,191.11824137931035
15.0,-60.0,6,199.04499999999996
15.0,-55.0,6,197.16393103448272
15.0,-50.0,6,195.70810344827586
15.0,-45.0,6,206.38
15.0,-40.0,6,198.87520689655167
15.0,-35.0,6,178.49968965517238
15.0,-30.0,6,170.3768620689655
15.0,-25.0,6,165.61851724137927
15.0,-20.0,6,94.16851724137932
20.0,-95.0,6,180.7321724137931
20.0,-90.0,6,182.11410344827584
20.0,-85.0,6,178.24262068965515
20.0,-80.0,6,195.24982758620692
20.0,-75.0,6,204.15958620689653
20.0,-70.0,6,205.2574137931035
20.0,-65.0,6,206.03882758620688
20.0,-60.0,6,206.32379310344828
20.0,-55.0,6,206.17625925925924
20.0,-50.0,6,207.27327586206894
20.0,-45.0,6,207.67441379310344
20.0,-40.0,6,208.71182758620694
20.0,-35.0,6,204.81986206896548
20.0,-30.0,6,205.46306896551724
20.0,-25.0,6,181.85120689655167
20.0,-20.0,6,180.78706896551722
25.0,-95.0,6,169.21965517241375
25.0,-90.0,6,179.84841379310342
25.0,-85.0,6,185.51027586206897
25.0,-80.0,6,202.22179310344828
25.0,-75.0,6,213.47289655172415
25.0,-70.0,6,213.73027586206896
25.0,-65.0,6,213.68765517241383
25.0,-60.0,6,210.44100000000003
25.0,-55.0,6,214.32506896551723
25.0,-50.0,6,213.0702592592593
25.0,-45.0,6,218.80304
25.0,-40.0,6,217.63913793103447
25.0,-35.0,6,225.31341379310342
25.0,-30.0,6,228.28458620689653
25.0,-25.0,6,221.6843448275862
25.0,-20.0,6,222.70400000000004
25.0,-15.0,6,215.72613793103446
30.0,-80.0,6,196.79479310344828
30.0,-75.0,6,214.2396206896552
30.0,-70.0,6,218.91689655172414
30.0,-65.0,6,221.6006206896552
30.0,-60.0,6,220.51920689655174
30.0,-55.0,6,223.1149655172414
30.0,-50.0,6,222.96051724137934
30.0,-45.0,6,222.5771724137931
30.0,-40.0,6,224.0923103448276
30.0,-35.0,6,230.33817241379313
30.0,-30.0,6,232.47282758620688
30.0,-25.0,6,228.1994827586207
30.0,-20.0,6,220.07220689655173
30.0,-15.0,6,225.24420689655173
30.0,-10.0,6,238.1516896551724
-15.0,-100.0,7,136.3966551724138
-15.0,-95.0,7,148.59341379310348
-15.0,-90.0,7,134.08406896551725
-15.0,-85.0,7,118.49410344827587
-15.0,-80.0,7,80.18641379310344
-15.0,-35.0,7,187.8087777777778
-15.0,-30.0,7,193.3963103448276
-15.0,-25.0,7,201.24913793103448
-15.0,-10.0,7,200.00995454545455
-15.0,-5.0,7,149.64755172413794
-10.0,-100.0,7,122.80162068965517
-10.0,-95.0,7,111.26275862068964
-10.0,-90.0,7,95.05986206896553
-10.0,-85.0,7,93.72937931034483
-10.0,-80.0,7,77.59641379310345
-10.0,-35.0,7,186.29527586206893
-10.0,-30.0,7,177.76899999999998
-10.0,-25.0,7,162.4758620689655
-10.0,-20.0,7,171.03473076923075
-10.0,-15.0,7,177.92255999999998
-10.0,-10.0,7,184.78195454545457
-10.0,-5.0,7,140.9951724137931
-5.0,-100.0,7,110.32358620689655
-5.0,-95.0,7,103.32958620689655
-5.0,-90.0,7,108.18634482758621
-5.0,-85.0,7,87.90296551724137
-5.0,-45.0,7,195.40162068965515
-5.0,-40.0,7,182.56606896551722
-5.0,-35.0,7,177.47058620689654
-5.0,-30.0,7,165.73696551724134
-5.0,-25.0,7,167.67858620689657
-5.0,-20.0,7,159.53075862068965
-5.0,-15.0,7,157.25920689655175
-5.0,-10.0,7,152.19827586206895
-5.0,-5.0,7,144.15682758620693
0.0,-100.0,7,139.73306896551722
0.0,-95.0,7,120.20834482758622
0.0,-90.0,7,101.98120689655173
0.0,-85.0,7,104.96820689655172
0.0,-50.0,7,206.40990000000002
0.0,-45.0,7,189.44189655172414
0.0,-40.0,7,184.63168965517247
0.0,-35.0,7,176.88734482758622
0.0,-30.0,7,165.39051724137937
0.0,-25.0,7,167.10610344827586
0.0,-20.0,7,164.62927586206897
0.0,-15.0,7,153.26693103448275
0.0,-10.0,7,156.70082758620686
0.0,-5.0,7,137.4274827586207
5.0,-100.0,7,92.58037931034484
5.0,-95.0,7,87.24196551724137
5.0,-90.0,7,55.284896551724145
5.0,-80.0,7,173.12565517241376
5.0,-55.0,7,164.48581481481483
5.0,-45.0,7,176.37823076923075
5.0,-40.0,7,166.4156896551724
5.0,-35.0,7,163.98775862068968
5.0,-30.0,7,151.41927586206893
5.0,-25.0,7,150.02079310344828
5.0,-20.0,7,126.89548275862069
5.0,-15.0,7,127.02344
10.0,-100.0,7,70.33424137931034
10.0,-95.0,7,62.165448275862076
10.0,-90.0,7,56.29806896551725
10.0,-80.0,7,173.55341379310346
10.0,-75.0,7,176.95172727272728
10.0,-70.0,7,146.85055172413794
10.0,-65.0,7,174.59406896551724
10.0,-60.0,7,180.87041379310347
10.0,-55.0,7,182.87244827586204
10.0,-50.0,7,191.05207142857145
10.0,-45.0,7,190.36786206896554
10.0,-40.0,7,198.6963793103448
10.0,-35.0,7,169.1736551724138
10.0,-30.0,7,141.65344827586208
10.0,-25.0,7,132.20910344827587
10.0,-20.0,7,122.94403448275858
15.0,-100.0,7,126.54241379310346
15.0,-95.0,7,159.65639285714286
15.0,-80.0,7,190.4546
15.0,-70.0,7,193.27072413793104
15.0,-65.0,7,187.22431034482761
15.0,-60.0,7,189.4998620689655
15.0,-55.0,7,194.11751724137932
15.0,-50.0,7,196.64041379310342
15.0,-45.0,7,204.39155172413794
15.0,-40.0,7,196.47213793103444
15.0,-35.0,7,182.19089655172414
15.0,-30.0,7,169.69779310344828
15.0,-25.0,7,149.61655172413793
15.0,-20.0,7,103.1525172413793
20.0,-95.0,7,178.8954482758621
20.0,-90.0,7,180.37844827586204
20.0,-85.0,7,177.90113793103447
20.0,-80.0,7,192.6556551724138
20.0,-75.0,7,204.11996551724135
20.0,-70.0,7,203.28058620689652
20.0,-65.0,7,199.91789655172408
20.0,-60.0,7,205.08596551724133
20.0,-55.0,7,215.48424137931036
20.0,-50.0,7,208.07482758620694
20.0,-45.0,7,210.00375862068964
20.0,-40.0,7,212.10486206896553
20.0,-35.0,7,215.36389655172414
20.0,-30.0,7,209.93565517241373
20.0,-25.0,7,201.55813793103448
20.0,-20.0,7,176.60824137931033
25.0,-95.0,7,159.97451724137932
25.0,-90.0,7,168.72893103448277
25.0,-85.0,7,177.20851724137933
25.0,-80.0,7,186.6113103448276
25.0,-75.0,7,211.6486551724138
25.0,-70.0,7,213.40196551724136
25.0,-65.0,7,212.40865517241375
25.0,-60.0,7,213.92992592592594
25.0,-55.0,7,220.99072413793107
25.0,-45.0,7,217.4782068965517
25.0,-40.0,7,213.94362068965518
25.0,-35.0,7,221.5493103448276
25.0,-30.0,7,221.7574482758621
25.0,-25.0,7,220.31458620689656
25.0,-20.0,7,220.3149655172414
25.0,-15.0,7,223.93058620689655
30.0,-80.0,7,190.72810344827587
30.0,-75.0,7,210.72831034482755
30.0,-70.0,7,217.73579310344823
30.0,-65.0,7,218.8925172413793
30.0,-60.0,7,220.3124137931035
30.0,-55.0,7,223.26617241379313
30.0,-50.0,7,219.2527142857143
30.0,-45.0,7,220.39027586206896
30.0,-40.0,7,230.11913793103452
30.0,-35.0,7,222.28265517241377
30.0,-30.0,7,227.1031379310345
30.0,-25.0,7,225.75796551724136
30.0,-20.0,7,223.3695172413793
30.0,-15.0,7,225.91448275862066
30.0,-10.0,7,219.82289655172414
-15.0,-100.0,8,152.52093103448271
-15.0,-95.0,8,154.35782758620695
-15.0,-90.0,8,139.2468275862069
-15.0,-85.0,8,123.58958620689656
-15.0,-80.0,8,73.46706896551726
-15.0,-35.0,8,191.59328000000005
-15.0,-30.0,8,194.89048275862072
-15.0,-25.0,8,200.66337037037036
-15.0,-5.0,8,138.02210344827586
-10.0,-100.0,8,126.72403448275863
-10.0,-95.0,8,109.67955172413794
-10.0,-90.0,8,100.88134482758622
-10.0,-85.0,8,72.49706896551726
-10.0,-80.0,8,72.91879310344828
-10.0,-35.0,8,180.3634814814815
-10.0,-30.0,8,176.31520689655173
-10.0,-25.0,8,170.55148275862066
-10.0,-15.0,8,157.4960344827586
-10.0,-10.0,8,157.53355172413796
-10.0,-5.0,8,152.0502857142857
-5.0,-100.0,8,110.22837931034482
-5.0,-95.0,8,107.35441379310346
-5.0,-90.0,8,110.54824137931033
-5.0,-85.0,8,82.09582758620688
-5.0,-45.0,8,199.99931034482756
-5.0,-40.0,8,186.2293448275862
-5.0,-35.0,8,179.230275862069
-5.0,-30.0,8,167.35896551724133
-5.0,-25.0,8,168.02027586206893
-5.0,-20.0,8,163.1443448275862
-5.0,-15.0,8,150.9513448275862
-5.0,-10.0,8,146.07213793103446
-5.0,-5.0,8,144.78406896551726
0.0,-100.0,8,125.25003448275862
0.0,-95.0,8,121.47996551724135
0.0,-90.0,8,122.87489655172415
0.0,-85.0,8,114.96472413793104
0.0,-80.0,8,114.32103448275862
0.0,-50.0,8,195.82324137931033
0.0,-45.0,8,194.8426206896552
0.0,-40.0,8,184.32841379310344
0.0,-35.0,8,171.71327586206897
0.0,-30.0,8,170.7752068965517
0.0,-25.0,8,161.83268965517243
0.0,-20.0,8,164.9096206896552
0.0,-15.0,8,154.80762068965518
0.0,-10.0,8,154.62065517241382
0.0,-5.0,8,136.30689655172415
5.0,-100.0,8,85.12534482758622
5.0,-95.0,8,89.132
5.0,-90.0,8,59.76531034482758
5.0,-85.0,8,103.60303448275863
5.0,-80.0,8,106.48927586206898
5.0,-60.0,8,174.75075862068962
5.0,-55.0,8,173.34493103448278
5.0,-50.0,8,184.6653448275862
5.0,-45.0,8,182.3438965517241
5.0,-40.0,8,177.0585862068965
5.0,-35.0,8,161.77613793103447
5.0,-30.0,8,163.21534482758622
5.0,-25.0,8,156.6920344827586
5.0,-20.0,8,136.70127586206897
5.0,-15.0,8,128.35316
10.0,-100.0,8,52.32648275862069
10.0,-90.0,8,69.53075862068965
10.0,-70.0,8,159.97972413793104
10.0,-65.0,8,157.61258620689654
10.0,-60.0,8,188.10937931034485
10.0,-55.0,8,184.60051724137926
10.0,-50.0,8,179.00689655172414
10.0,-45.0,8,177.82544827586204
10.0,-40.0,8,180.94572413793105
10.0,-35.0,8,155.93306896551724
10.0,-30.0,8,130.34731034482758
10.0,-25.0,8,118.65989655172415
10.0,-20.0,8,115.52644827586205
15.0,-100.0,8,162.1832068965517
15.0,-95.0,8,155.60631034482753
15.0,-90.0,8,178.3156206896552
15.0,-85.0,8,178.51224137931035
15.0,-80.0,8,181.3173793103448
15.0,-70.0,8,201.6703793103448
15.0,-65.0,8,189.26589655172413
15.0,-60.0,8,194.99403448275862
15.0,-55.0,8,200.99599999999998
15.0,-50.0,8,198.287
15.0,-45.0,8,203.39068965517245
15.0,-40.0,8,188.18800000000002
15.0,-35.0,8,182.67306896551725
15.0,-30.0,8,173.7576206896552
15.0,-25.0,8,141.91906896551725
15.0,-20.0,8,104.39058620689657
20.0,-95.0,8,175.22603448275862
20.0,-90.0,8,182.51696551724135
20.0,-85.0,8,177.8084827586207
20.0,-80.0,8,195.63496551724137
20.0,-75.0,8,207.35775862068965
20.0,-70.0,8,208.29051724137932
20.0,-65.0,8,203.80348275862067
20.0,-60.0,8,206.91103448275865
20.0,-55.0,8,209.81024137931033
20.0,-50.0,8,209.38941379310344
20.0,-45.0,8,210.03820689655177
20.0,-40.0,8,208.03110344827584
20.0,-35.0,8,208.7611034482759
20.0,-30.0,8,207.24558620689652
20.0,-25.0,8,194.7346206896552
20.0,-20.0,8,171.07810344827584
25.0,-95.0,8,174.81913793103442
25.0,-90.0,8,175.6745172413793
25.0,-85.0,8,164.22596551724138
25.0,-80.0,8,196.84841379310345
25.0,-75.0,8,214.74013793103447
25.0,-70.0,8,215.9838620689655
25.0,-65.0,8,215.46458620689657
25.0,-60.0,8,215.49479310344827
25.0,-55.0,8,214.16862068965517
25.0,-50.0,8,218.25862068965515
25.0,-45.0,8,222.0000344827586
25.0,-40.0,8,224.21986206896557
25.0,-35.0,8,224.22431034482761
25.0,-30.0,8,223.21079310344825
25.0,-25.0,8,223.891
25.0,-20.0,8,214.97731034482757
25.0,-15.0,8,210.6382413793103
30.0,-80.0,8,184.25427586206897
30.0,-75.0,8,214.27317241379313
30.0,-70.0,8,217.39975862068965
30.0,-65.0,8,219.2015172413793
30.0,-60.0,8,220.37575862068965
30.0,-55.0,8,215.74134482758618
30.0,-50.0,8,220.22562068965516
30.0,-45.0,8,221.7204827586207
30.0,-40.0,8,216.346
30.0,-35.0,8,226.93803448275864
30.0,-30.0,8,224.53475862068964
30.0,-25.0,8,225.07079310344827
30.0,-20.0,8,224.30796551724143
30.0,-15.0,8,224.13255172413793
30.0,-10.0,8,217.41996551724134
-15.0,-100.0,9,172.98855172413795
-15.0,-95.0,9,151.5416896551724
-15.0,-90.0,9,155.9399655172414
-15.0,-85.0,9,129.92196551724138
-15.0,-80.0,9,73.36606896551724
-15.0,-40.0,9,197.9646551724138
-15.0,-35.0,9,193.72240740740745
-15.0,-25.0,9,201.120037037037
-15.0,-10.0,9,198.1758181818182
-15.0,-5.0,9,145.30455172413795
-10.0,-100.0,9,124.11693103448277
-10.0,-95.0,9,121.04734482758619
-10.0,-90.0,9,97.52082758620689
-10.0,-85.0,9,82.05086206896551
-10.0,-80.0,9,59.674827586206895
-10.0,-35.0,9,186.4757931034483
-10.0,-30.0,9,182.72748275862065
-10.0,-25.0,9,170.5343448275862
-10.0,-15.0,9,164.18220689655172
-10.0,-10.0,9,162.82668965517243
-10.0,-5.0,9,130.0419655172414
-5.0,-100.0,9,111.05634482758619
-5.0,-95.0,9,123.05120689655173
-5.0,-90.0,9,117.96275862068966
-5.0,-85.0,9,95.25810344827585
-5.0,-40.0,9,186.5922068965517
-5.0,-35.0,9,184.52944827586208
-5.0,-30.0,9,171.18610344827587
-5.0,-25.0,9,173.24348275862067
-5.0,-15.0,9,164.11337931034484
-5.0,-10.0,9,155.93510344827584
-5.0,-5.0,9,149.1233793103448
0.0,-100.0,9,123.15141379310343
0.0,-95.0,9,118.10962068965517
0.0,-90.0,9,110.46944827586206
0.0,-85.0,9,67.192
0.0,-80.0,9,111.529
0.0,-50.0,9,191.7296896551724
0.0,-45.0,9,180.73344827586206
0.0,-40.0,9,177.36879310344827
0.0,-35.0,9,179.7309655172414
0.0,-30.0,9,172.0588620689655
0.0,-25.0,9,166.91644827586208
0.0,-15.0,9,163.16865517241385
0.0,-10.0,9,153.67817241379308
0.0,-5.0,9,141.53696551724138
5.0,-100.0,9,83.14227586206897
5.0,-95.0,9,90.46927586206898
5.0,-90.0,9,66.59365517241379
5.0,-85.0,9,141.1581851851852
5.0,-80.0,9,119.11117241379311
5.0,-60.0,9,185.5248620689655
5.0,-55.0,9,183.61751724137932
5.0,-50.0,9,168.15510344827587
5.0,-45.0,9,168.3368275862069
5.0,-40.0,9,173.26948275862068
5.0,-35.0,9,149.5048275862069
5.0,-30.0,9,166.4998965517241
5.0,-25.0,9,151.12234482758618
5.0,-20.0,9,145.6691034482759
5.0,-15.0,9,121.48579310344829
10.0,-100.0,9,63.34551724137932
10.0,-95.0,9,72.72910344827588
10.0,-90.0,9,58.937137931034485
10.0,-75.0,9,179.31079310344828
10.0,-70.0,9,163.57641379310346
10.0,-65.0,9,169.99617241379312
10.0,-60.0,9,185.48720689655173
10.0,-55.0,9,180.22051724137927
10.0,-50.0,9,179.31117241379312
10.0,-40.0,9,174.47240000000002
10.0,-35.0,9,154.88141379310346
10.0,-30.0,9,130.81872413793104
10.0,-25.0,9,127.8993448275862
10.0,-20.0,9,120.687
15.0,-100.0,9,104.19425
15.0,-95.0,9,116.09806896551721
15.0,-80.0,9,188.425375
15.0,-70.0,9,197.6148275862069
15.0,-65.0,9,195.81162068965517
15.0,-60.0,9,191.4033793103448
15.0,-55.0,9,198.44541379310346
15.0,-50.0,9,195.1710344827586
15.0,-45.0,9,199.95344827586206
15.0,-40.0,9,193.36934482758622
15.0,-35.0,9,180.34417241379307
15.0,-30.0,9,164.64003448275864
15.0,-25.0,9,129.443724137931
15.0,-20.0,9,109.85255172413791
20.0,-95.0,9,171.1541724137931
20.0,-90.0,9,180.04851724137927
20.0,-85.0,9,180.96096
20.0,-80.0,9,200.09310714285712
20.0,-75.0,9,203.83375862068965
20.0,-70.0,9,203.6431724137931
20.0,-65.0,9,206.5135517241379
20.0,-60.0,9,202.9106896551724
20.0,-55.0,9,205.54241379310344
20.0,-50.0,9,204.78044827586206
20.0,-45.0,9,204.0236896551724
20.0,-40.0,9,205.31924137931037
20.0,-35.0,9,202.70417241379312
20.0,-30.0,9,202.99362068965516
20.0,-25.0,9,187.44565517241386
20.0,-20.0,9,144.46948275862067
25.0,-95.0,9,171.21286206896548
25.0,-90.0,9,170.23472413793104
25.0,-85.0,9,166.56889655172415
25.0,-80.0,9,193.75634482758622
25.0,-75.0,9,208.09400000000002
25.0,-70.0,9,213.18103448275863
25.0,-65.0,9,215.3493103448276
25.0,-60.0,9,213.11820689655175
25.0,-55.0,9,213.854275862069
25.0,-50.0,9,210.8108620689655
25.0,-45.0,9,212.60793103448276
25.0,-40.0,9,214.07862068965517
25.0,-35.0,9,217.72113793103452
25.0,-30.0,9,216.07441379310342
25.0,-25.0,9,217.02020689655177
25.0,-20.0,9,216.52600000000004
25.0,-15.0,9,215.9474285714286
30.0,-80.0,9,181.81213793103444
30.0,-75.0,9,211.19217241379314
30.0,-70.0,9,215.33258620689656
30.0,-65.0,9,212.93958620689654
30.0,-60.0,9,213.4328965517241
30.0,-55.0,9,212.20358620689657
30.0,-50.0,9,210.21793103448275
30.0,-45.0,9,214.74051724137934
30.0,-40.0,9,220.1651379310345
30.0,-35.0,9,225.89710344827589
30.0,-30.0,9,216.4411724137931
30.0,-25.0,9,224.5147931034483
30.0,-20.0,9,226.56565517241378
30.0,-15.0,9,227.88265517241376
30.0,-10.0,9,236.36499999999998
-15.0,-100.0,10,169.11744827586207
-15.0,-95.0,10,155.62306896551723
-15.0,-90.0,10,154.98510344827585
-15.0,-85.0,10,141.80355172413792
-15.0,-80.0,10,86.72196551724139
-15.0,-40.0,10,199.1524482758621
-15.0,-35.0,10,185.0368461538461
-15.0,-25.0,10,189.95413793103447
-15.0,-15.0,10,165.74237931034483
-10.0,-100.0,10,127.34620689655173
-10.0,-95.0,10,116.22196551724137
-10.0,-90.0,10,110.29755172413793
-10.0,-85.0,10,76.97396551724138
-10.0,-80.0,10,54.50089655172414
-10.0,-35.0,10,191.16893103448277
-10.0,-30.0,10,177.65706896551725
-10.0,-25.0,10,173.93086206896555
-10.0,-20.0,10,175.7728275862069
-10.0,-15.0,10,166.16741379310346
-10.0,-10.0,10,144.89714285714288
-10.0,-5.0,10,143.90648275862068
-5.0,-100.0,10,106.12748275862067
-5.0,-95.0,10,107.46551724137933
-5.0,-90.0,10,110.94331034482757
-5.0,-85.0,10,85.07410344827588
-5.0,-45.0,10,194.4763448275862
-5.0,-40.0,10,192.00162068965523
-5.0,-35.0,10,181.80117241379304
-5.0,-30.0,10,182.06920689655175
-5.0,-25.0,10,178.30893103448278
-5.0,-20.0,10,167.7816551724138
-5.0,-15.0,10,152.99789655172412
-5.0,-10.0,10,142.77475862068965
-5.0,-5.0,10,147.57389655172415
0.0,-100.0,10,127.80641379310343
0.0,-95.0,10,106.41186206896552
0.0,-90.0,10,110.89682758620691
0.0,-85.0,10,112.64775862068964
0.0,-80.0,10,117.6516551724138
0.0,-50.0,10,190.5546896551724
0.0,-45.0,10,189.482
0.0,-40.0,10,183.13493103448275
0.0,-35.0,10,175.0725172413793
0.0,-30.0,10,175.9646896551724
0.0,-25.0,10,169.5906551724138
0.0,-20.0,10,154.2702413793103
0.0,-15.0,10,139.6183448275862
0.0,-10.0,10,126.07906896551727
0.0,-5.0,10,150.6993448275862
5.0,-100.0,10,97.50662068965515
5.0,-95.0,10,95.02789655172411
5.0,-90.0,10,66.56248275862069
5.0,-85.0,10,109.77672413793104
5.0,-80.0,10,126.51248275862068
5.0,-60.0,10,167.74710344827588
5.0,-55.0,10,173.93855172413794
5.0,-50.0,10,174.38475862068964
5.0,-45.0,10,168.75768965517238
5.0,-40.0,10,161.7116551724138
5.0,-35.0,10,159.51096551724143
5.0,-30.0,10,153.76113793103445
5.0,-25.0,10,154.40831034482756
5.0,-20.0,10,131.10137931034484
5.0,-15.0,10,107.98624137931034
10.0,-100.0,10,66.65058620689655
10.0,-95.0,10,74.35615999999999
10.0,-90.0,10,72.66825
10.0,-85.0,10,178.21500000000003
10.0,-80.0,10,174.89375862068965
10.0,-75.0,10,178.12637931034482
10.0,-70.0,10,171.6410344827586
10.0,-65.0,10,161.01720689655173
10.0,-60.0,10,176.62510344827587
10.0,-55.0,10,182.12662068965517
10.0,-50.0,10,184.6319310344828
10.0,-45.0,10,178.31055172413792
10.0,-40.0,10,174.6674814814815
10.0,-35.0,10,148.56175862068966
10.0,-30.0,10,135.20058620689656
10.0,-25.0,10,130.22396551724137
10.0,-20.0,10,109.71889655172411
15.0,-100.0,10,175.63155172413798
15.0,-95.0,10,180.0177727272727
15.0,-90.0,10,179.4875172413793
15.0,-85.0,10,186.95175862068965
15.0,-80.0,10,184.38424137931028
15.0,-75.0,10,186.19603448275865
15.0,-70.0,10,192.75468965517243
15.0,-65.0,10,192.8215517241379
15.0,-60.0,10,204.19087999999996
15.0,-55.0,10,193.76175862068965
15.0,-50.0,10,195.48944444444447
15.0,-45.0,10,203.53648275862068
15.0,-40.0,10,193.03834482758623
15.0,-35.0,10,189.20341379310344
15.0,-30.0,10,174.8863793103449
15.0,-25.0,10,120.55837931034483
15.0,-20.0,10,107.18327586206897
20.0,-95.0,10,175.24879310344824
20.0,-90.0,10,178.9198275862069
20.0,-85.0,10,165.4546551724138
20.0,-80.0,10,195.23806896551724
20.0,-75.0,10,200.83441379310344
20.0,-70.0,10,201.7796206896552
20.0,-65.0,10,206.47655172413795
20.0,-60.0,10,208.1273103448276
20.0,-55.0,10,203.86106896551726
20.0,-50.0,10,204.31031034482757
20.0,-45.0,10,204.09320689655172
20.0,-40.0,10,208.3093448275862
20.0,-35.0,10,205.42096551724137
20.0,-30.0,10,200.04968965517241
20.0,-25.0,10,197.9164827586207
20.0,-20.0,10,142.03820689655174
25.0,-95.0,10,170.81665517241382
25.0,-90.0,10,168.62862068965515
25.0,-85.0,10,177.95066666666665
25.0,-80.0,10,192.72855172413796
25.0,-75.0,10,207.6206206896552
25.0,-70.0,10,205.53493103448275
25.0,-65.0,10,209.4986896551724
25.0,-60.0,10,211.51696551724137
25.0,-55.0,10,211.24331034482756
25.0,-50.0,10,210.5613448275862
25.0,-45.0,10,216.85972
25.0,-40.0,10,212.23410344827585
25.0,-35.0,10,216.59334482758618
25.0,-30.0,10,215.1757586206897
25.0,-25.0,10,220.3106896551724
25.0,-20.0,10,214.8005517241379
25.0,-15.0,10,210.54934482758622
30.0,-80.0,10,195.6058620689655
30.0,-75.0,10,208.8811724137931
30.0,-70.0,10,209.54272413793106
30.0,-65.0,10,212.04289655172408
30.0,-60.0,10,211.69575862068967
30.0,-55.0,10,212.71406896551724
30.0,-50.0,10,207.33485185185182
30.0,-45.0,10,216.57886206896558
30.0,-40.0,10,216.85468965517242
30.0,-35.0,10,218.01820689655173
30.0,-30.0,10,215.29331034482757
30.0,-25.0,10,221.46275862068967
30.0,-20.0,10,213.92917241379314
30.0,-15.0,10,221.88689655172413
30.0,-10.0,10,227.45948275862065
-15.0,-100.0,11,177.3703103448276
-15.0,-95.0,11,170.0816551724138
-15.0,-90.0,11,150.24765517241383
-15.0,-85.0,11,128.62527586206895
-15.0,-80.0,11,74.58944827586207
-15.0,-35.0,11,185.99979310344833
-15.0,-30.0,11,191.4804827586207
-15.0,-25.0,11,198.39496551724136
-15.0,-10.0,11,
-10.0,-100.0,11,127.432
-10.0,-95.0,11,116.8411379310345
-10.0,-90.0,11,99.60113793103447
-10.0,-85.0,11,69.34348275862068
-10.0,-80.0,11,49.13986206896552
-10.0,-35.0,11,193.3153103448276
-10.0,-30.0,11,181.68365517241372
-10.0,-25.0,11,182.70958620689655
-10.0,-15.0,11,165.71907692307693
-10.0,-10.0,11,163.81784615384615
-10.0,-5.0,11,148.28635714285716
-5.0,-100.0,11,105.07600000000001
-5.0,-95.0,11,110.82413793103447
-5.0,-90.0,11,114.37317241379311
-5.0,-85.0,11,89.77668965517242
-5.0,-45.0,11,196.37344827586207
-5.0,-40.0,11,189.22479310344826
-5.0,-35.0,11,187.9176896551724
-5.0,-30.0,11,175.7116206896552
-5.0,-25.0,11,169.75817241379306
-5.0,-20.0,11,159.6444736842105
-5.0,-15.0,11,166.70468965517242
-5.0,-10.0,11,148.0593103448276
-5.0,-5.0,11,148.9967586206897
0.0,-100.0,11,134.54410344827585
0.0,-95.0,11,117.33506896551722
0.0,-90.0,11,106.55927586206897
0.0,-85.0,11,109.73131034482758
0.0,-80.0,11,114.96696551724136
0.0,-50.0,11,191.42424137931033
0.0,-45.0,11,192.19344827586207
0.0,-40.0,11,184.31103448275863
0.0,-35.0,11,174.41403448275864
0.0,-30.0,11,169.8291034482759
0.0,-25.0,11,164.57686206896554
0.0,-20.0,11,160.2649655172414
0.0,-15.0,11,173.38286206896552
0.0,-10.0,11,143.64603448275864
0.0,-5.0,11,150.20389655172414
5.0,-100.0,11,89.94968965517242
5.0,-95.0,11,82.61717241379313
5.0,-90.0,11,58.57755172413793
5.0,-85.0,11,109.16388888888889
5.0,-80.0,11,130.73948275862068
5.0,-60.0,11,165.92010714285712
5.0,-55.0,11,180.6702758620689
5.0,-50.0,11,174.94813793103447
5.0,-45.0,11,171.318275862069
5.0,-40.0,11,171.49455172413795
5.0,-35.0,11,162.3783448275862
5.0,-30.0,11,160.7556206896552
5.0,-25.0,11,143.79775862068965
5.0,-20.0,11,119.12193103448276
