lat,lon,date,sst
9.5,-79.5,2019-05-01,29.398
9.5,-79.5,2019-06-01,29.253002
9.5,-79.5,2019-07-01,29.248001
9.5,-79.5,2019-08-01,28.923002
9.5,-79.5,2019-09-01,29.188002
9.5,-79.5,2019-10-01,29.213001
9.5,-79.5,2019-11-01,29.458002
9.5,-79.5,2019-12-01,
9.5,-79.5,2020-01-01,28.068
9.5,-79.5,2020-02-01,
9.5,-79.5,2020-03-01,
9.5,-79.5,2020-04-01,28.833002
9.5,-79.5,2020-05-01,28.835001
9.5,-79.5,2020-06-01,28.778002
9.5,-79.5,2020-07-01,29.378002
9.5,-79.5,2020-08-01,29.408
9.5,-79.5,2020-09-01,29.838001
9.5,-79.5,2020-10-01,30.328001
9.5,-79.5,2020-11-01,30.268002
9.5,-79.5,2020-12-01,30.44
9.5,-79.5,2021-01-01,30.353
9.5,-79.5,2021-02-01,30.153002
9.5,-79.5,2021-03-01,29.758001
9.5,-79.5,2021-04-01,28.593
9.5,-79.5,2021-05-01,28.513
9.5,-79.5,2021-06-01,28.513
9.5,-79.5,2021-07-01,28.635002
9.5,-79.5,2021-08-01,28.815
9.5,-79.5,2021-09-01,
9.5,-79.5,2021-10-01,28.898
9.5,-79.5,2021-11-01,28.988
9.5,-79.5,2021-12-01,29.118002
9.5,-79.5,2022-01-01,29.143002
9.5,-79.5,2022-02-01,29.008001
9.5,-79.5,2022-03-01,29.168001
9.5,-79.5,2022-04-01,
9.5,-79.5,2022-05-01,
9.5,-79.5,2022-06-01,
9.5,-79.5,2022-07-01,30.485
9.5,-79.5,2022-08-01,30.688002
9.5,-79.5,2022-09-01,30.688002
9.5,-79.5,2022-10-01,30.655
9.5,-79.5,2022-11-01,30.548002
9.5,-79.5,2022-12-01,28.930002
9.5,-79.5,2023-01-01,28.593
9.5,-79.5,2023-02-01,28.513
9.5,-79.5,2023-03-01,28.505001
9.5,-79.5,2023-04-01,28.333002
9.5,-79.5,2023-05-01,28.410002
9.5,-79.5,2023-06-01,28.78
9.5,-79.5,2023-07-01,29.123001
9.5,-79.5,2023-08-01,29.513
9.5,-79.5,2023-09-01,29.725002
9.5,-79.5,2023-10-01,29.980001
9.5,-79.5,2023-11-01,29.785002
9.5,-79.5,2023-12-01,29.543001
9.5,-79.5,2024-01-01,29.268002
9.5,-79.5,2024-02-01,29.443
9.5,-79.5,2024-03-01,29.910002
9.5,-79.5,2024-04-01,30.473001
9.5,-79.5,2024-05-01,30.458002
9.5,-79.5,2024-06-01,30.403002
9.5,-79.5,2024-07-01,30.420002
9.5,-74.5,2004-08-01,
9.5,-74.5,2004-09-01,
9.5,-74.5,2004-10-01,
9.5,-74.5,2004-11-01,
9.5,-74.5,2004-12-01,
9.5,-74.5,2005-01-01,
9.5,-74.5,2005-02-01,
9.5,-74.5,2005-03-01,
9.5,-74.5,2005-04-01,5.098
9.5,-74.5,2005-05-01,9.538
9.5,-74.5,2005-06-01,13.095
9.5,-74.5,2005-07-01,
9.5,-74.5,2005-08-01,16.398
9.5,-74.5,2005-09-01,16.715
9.5,-74.5,2005-10-01,16.85
9.5,-74.5,2005-11-01,15.910001
9.5,-74.5,2005-12-01,15.738001
9.5,-74.5,2006-01-01,15.613001
9.5,-74.5,2006-02-01,15.475
9.5,-74.5,2006-03-01,15.173
9.5,-74.5,2006-04-01,
9.5,-74.5,2006-05-01,
9.5,-74.5,2006-06-01,
9.5,-74.5,2006-07-01,
9.5,-74.5,2006-08-01,
9.5,-74.5,2006-09-01,
9.5,-74.5,2006-10-01,
9.5,-74.5,2006-11-01,
9.5,-74.5,2006-12-01,
9.5,-74.5,2007-01-01,15.575001
9.5,-74.5,2007-02-01,19.948002
9.5,-74.5,2007-03-01,19.34
9.5,-74.5,2007-04-01,19.158
9.5,-74.5,2007-05-01,18.683
9.5,-74.5,2007-06-01,18.313002
9.5,-74.5,2007-07-01,18.298
9.5,-74.5,2007-08-01,18.01
9.5,-74.5,2007-09-01,17.905
9.5,-74.5,2007-10-01,17.635
9.5,-74.5,2007-11-01,17.683
9.5,-74.5,2007-12-01,
9.5,-74.5,2008-01-01,
9.5,-74.5,2008-02-01,
9.5,-74.5,2008-03-01,
9.5,-74.5,2008-04-01,
9.5,-74.5,2008-05-01,
9.5,-74.5,2008-06-01,
9.5,-74.5,2008-07-01,
9.5,-74.5,2008-08-01,18.563002
9.5,-74.5,2008-09-01,21.893002
9.5,-74.5,2008-10-01,21.418001
9.5,-74.5,2008-11-01,21.423
9.5,-74.5,2008-12-01,21.76
9.5,-74.5,2009-01-01,21.843
9.5,-74.5,2009-02-01,22.488
9.5,-74.5,2009-03-01,22.345001
9.5,-74.5,2009-04-01,22.633001
9.5,-74.5,2009-05-01,22.77
9.5,-74.5,2009-06-01,22.78
9.5,-74.5,2009-07-01,22.605001
9.5,-74.5,2009-08-01,
9.5,-74.5,2009-09-01,26.205002
9.5,-74.5,2009-10-01,25.593
9.5,-74.5,2009-11-01,
9.5,-74.5,2009-12-01,
9.5,-74.5,2010-01-01,
9.5,-74.5,2010-02-01,
9.5,-74.5,2010-03-01,22.943
9.5,-74.5,2010-04-01,24.843
9.5,-74.5,2010-05-01,24.773
9.5,-74.5,2010-06-01,24.86
9.5,-74.5,2010-07-01,24.913002
9.5,-74.5,2010-08-01,25.448002
9.5,-74.5,2010-09-01,25.810001
9.5,-74.5,2010-10-01,25.875002
9.5,-74.5,2010-11-01,25.843
9.5,-74.5,2010-12-01,25.848001
9.5,-74.5,2011-01-01,25.823002
9.5,-74.5,2011-02-01,25.738
9.5,-74.5,2011-03-01,25.668001
9.5,-74.5,2011-04-01,26.738
9.5,-74.5,2011-05-01,26.87
9.5,-74.5,2011-06-01,26.900002
9.5,-74.5,2011-07-01,27.648
9.5,-74.5,2011-08-01,
9.5,-74.5,2011-09-01,
9.5,-74.5,2011-10-01,24.845001
9.5,-74.5,2011-11-01,26.218
9.5,-74.5,2011-12-01,27.1
9.5,-74.5,2012-01-01,27.000002
9.5,-74.5,2012-02-01,27.085001
9.5,-74.5,2012-03-01,27.508001
9.5,-74.5,2012-04-01,27.578001
9.5,-74.5,2012-05-01,27.553001
9.5,-74.5,2012-06-01,27.660002
9.5,-74.5,2012-07-01,27.510002
9.5,-74.5,2012-08-01,27.373001
9.5,-74.5,2012-09-01,27.193
9.5,-74.5,2012-10-01,27.205002
9.5,-74.5,2012-11-01,27.048
9.5,-74.5,2012-12-01,27.300001
9.5,-74.5,2013-01-01,27.605001
9.5,-74.5,2013-02-01,28.065
9.5,-74.5,2013-03-01,28.340002
9.5,-74.5,2013-04-01,27.853
9.5,-74.5,2013-05-01,
9.5,-74.5,2013-06-01,25.973001
9.5,-74.5,2013-07-01,27.195002
9.5,-74.5,2013-08-01,27.335001
9.5,-74.5,2013-09-01,27.145
9.5,-74.5,2013-10-01,27.960001
9.5,-74.5,2013-11-01,28.220001
9.5,-74.5,2013-12-01,28.235
9.5,-74.5,2014-01-01,28.448002
9.5,-74.5,2014-02-01,28.378002
9.5,-74.5,2014-03-01,28.260002
9.5,-74.5,2014-04-01,28.155
9.5,-74.5,2014-05-01,28.070002
9.5,-74.5,2014-06-01,28.170002
9.5,-74.5,2014-07-01,28.103
9.5,-74.5,2014-08-01,28.380001
9.5,-74.5,2014-09-01,28.508001
9.5,-74.5,2014-10-01,28.898
9.5,-74.5,2014-11-01,29.055002
9.5,-74.5,2014-12-01,28.898
9.5,-74.5,2015-01-01,26.470001
9.5,-74.5,2015-02-01,27.160002
9.5,-74.5,2015-03-01,
9.5,-74.5,2015-04-01,28.298002
9.5,-74.5,2015-05-01,28.04
9.5,-74.5,2015-06-01,28.000002
9.5,-74.5,2015-07-01,28.468
9.5,-74.5,2015-08-01,29.005001
9.5,-74.5,2015-09-01,29.208002
9.5,-74.5,2015-10-01,29.225002
9.5,-74.5,2015-11-01,29.265001
9.5,-74.5,2015-12-01,29.323002
9.5,-74.5,2016-01-01,29.27
9.5,-74.5,2016-02-01,29.220001
9.5,-74.5,2016-03-01,29.248001
9.5,-74.5,2016-04-01,29.228
9.5,-74.5,2016-05-01,29.320002
9.5,-74.5,2016-06-01,29.268002
9.5,-74.5,2016-07-01,29.513
9.5,-74.5,2016-08-01,
9.5,-74.5,2016-09-01,27.725
9.5,-74.5,2016-10-01,
9.5,-74.5,2016-11-01,
9.5,-74.5,2016-12-01,28.730001
9.5,-74.5,2017-01-01,28.798002
9.5,-74.5,2017-02-01,28.740002
9.5,-74.5,2017-03-01,29.038002
9.5,-74.5,2017-04-01,28.975002
9.5,-74.5,2017-05-01,29.383001
9.5,-74.5,2017-06-01,29.94
9.5,-74.5,2017-07-01,29.968002
9.5,-74.5,2017-08-01,30.218002
9.5,-74.5,2017-09-01,30.155
9.5,-74.5,2017-10-01,30.010002
9.5,-74.5,2017-11-01,29.778002
9.5,-74.5,2017-12-01,28.833002
9.5,-74.5,2018-01-01,28.775002
9.5,-74.5,2018-02-01,28.783
9.5,-74.5,2018-03-01,29.053001
9.5,-74.5,2018-04-01,29.220001
9.5,-74.5,2018-05-01,
9.5,-74.5,2018-06-01,28.725002
9.5,-74.5,2018-07-01,28.773
9.5,-74.5,2018-08-01,28.943
9.5,-74.5,2018-09-01,28.875002
9.5,-74.5,2018-10-01,28.665
9.5,-74.5,2018-11-01,29.018002
9.5,-74.5,2018-12-01,
9.5,-74.5,2019-01-01,
9.5,-74.5,2019-02-01,
9.5,-74.5,2019-03-01,30.03
9.5,-74.5,2019-04-01,30.183
9.5,-74.5,2019-05-01,30.29
9.5,-74.5,2019-06-01,30.408
9.5,-74.5,2019-07-01,30.485
9.5,-74.5,2019-08-01,28.585001
9.5,-74.5,2019-09-01,28.723001
9.5,-74.5,2019-10-01,28.935001
9.5,-74.5,2019-11-01,29.155
9.5,-74.5,2019-12-01,29.075
9.5,-74.5,2020-01-01,29.005001
9.5,-74.5,2020-02-01,29.353
9.5,-74.5,2020-03-01,29.628002
9.5,-74.5,2020-04-01,29.878002
9.5,-74.5,2020-05-01,29.903002
9.5,-74.5,2020-06-01,29.858002
9.5,-74.5,2020-07-01,29.508001
9.5,-74.5,2020-08-01,29.283
9.5,-74.5,2020-09-01,29.03
9.5,-74.5,2020-10-01,29.250002
9.5,-74.5,2020-11-01,29.558
9.5,-74.5,2020-12-01,29.938002
9.5,-74.5,2021-01-01,30.098001
9.5,-74.5,2021-02-01,30.060001
9.5,-74.5,2021-03-01,30.210001
9.5,-74.5,2021-04-01,
9.5,-74.5,2021-05-01,
9.5,-74.5,2021-06-01,
9.5,-74.5,2021-07-01,
9.5,-74.5,2021-08-01,
9.5,-74.5,2021-09-01,
9.5,-74.5,2021-10-01,
9.5,-74.5,2021-11-01,
9.5,-74.5,2021-12-01,5.853
9.5,-74.5,2022-01-01,9.240001
9.5,-74.5,2022-02-01,13.070001
9.5,-74.5,2022-03-01,
9.5,-74.5,2022-04-01,16.173
9.5,-74.5,2022-05-01,16.653
9.5,-74.5,2022-06-01,16.92
9.5,-74.5,2022-07-01,16.310001
9.5,-74.5,2022-08-01,16.133001
9.5,-74.5,2022-09-01,15.960001
9.5,-74.5,2022-10-01,15.735001
9.5,-74.5,2022-11-01,15.128
9.5,-74.5,2022-12-01,
9.5,-74.5,2023-01-01,
9.5,-74.5,2023-02-01,
9.5,-74.5,2023-03-01,
9.5,-74.5,2023-04-01,
9.5,-74.5,2023-05-01,
9.5,-74.5,2023-06-01,
9.5,-74.5,2023-07-01,
9.5,-74.5,2023-08-01,
9.5,-74.5,2023-09-01,16.063002
9.5,-74.5,2023-10-01,20.483002
9.5,-74.5,2023-11-01,19.655
9.5,-74.5,2023-12-01,19.118
9.5,-74.5,2024-01-01,18.963001
9.5,-74.5,2024-02-01,18.948
9.5,-74.5,2024-03-01,18.93
9.5,-74.5,2024-04-01,18.518002
9.5,-74.5,2024-05-01,18.005001
9.5,-74.5,2024-06-01,17.703001
9.5,-74.5,2024-07-01,17.618
9.5,-69.5,2004-08-01,
9.5,-69.5,2004-09-01,
9.5,-69.5,2004-10-01,
9.5,-69.5,2004-11-01,
9.5,-69.5,2004-12-01,
9.5,-69.5,2005-01-01,
9.5,-69.5,2005-02-01,
9.5,-69.5,2005-03-01,
9.5,-69.5,2005-04-01,20.54
9.5,-69.5,2005-05-01,23.238
9.5,-69.5,2005-06-01,22.265001
9.5,-69.5,2005-07-01,22.503
9.5,-69.5,2005-08-01,22.765001
9.5,-69.5,2005-09-01,22.938002
9.5,-69.5,2005-10-01,23.178001
9.5,-69.5,2005-11-01,23.005001
9.5,-69.5,2005-12-01,22.848001
9.5,-69.5,2006-01-01,22.560001
9.5,-69.5,2006-02-01,22.418001
9.5,-69.5,2006-03-01,22.205002
9.5,-69.5,2006-04-01,
9.5,-69.5,2006-05-01,27.898
9.5,-69.5,2006-06-01,27.35
9.5,-69.5,2006-07-01,
9.5,-69.5,2006-08-01,
9.5,-69.5,2006-09-01,
9.5,-69.5,2006-10-01,
9.5,-69.5,2006-11-01,24.568
9.5,-69.5,2006-12-01,26.103
9.5,-69.5,2007-01-01,25.665
9.5,-69.5,2007-02-01,25.740002
9.5,-69.5,2007-03-01,25.54
9.5,-69.5,2007-04-01,25.683
9.5,-69.5,2007-05-01,26.060001
9.5,-69.5,2007-06-01,25.918001
9.5,-69.5,2007-07-01,25.613
9.5,-69.5,2007-08-01,25.493002
9.5,-69.5,2007-09-01,25.298
9.5,-69.5,2007-10-01,24.988
9.5,-69.5,2007-11-01,24.730001
9.5,-69.5,2007-12-01,28.083002
9.5,-69.5,2008-01-01,28.28
9.5,-69.5,2008-02-01,27.94
9.5,-69.5,2008-03-01,28.640001
9.5,-69.5,2008-04-01,
9.5,-69.5,2008-05-01,
9.5,-69.5,2008-06-01,26.493002
9.5,-69.5,2008-07-01,27.595001
9.5,-69.5,2008-08-01,27.685001
9.5,-69.5,2008-09-01,27.403002
9.5,-69.5,2008-10-01,27.225
9.5,-69.5,2008-11-01,27.383001
9.5,-69.5,2008-12-01,27.378002
9.5,-69.5,2009-01-01,27.458002
9.5,-69.5,2009-02-01,27.628002
9.5,-69.5,2009-03-01,27.37
9.5,-69.5,2009-04-01,27.090002
9.5,-69.5,2009-05-01,26.928001
9.5,-69.5,2009-06-01,26.745
9.5,-69.5,2009-07-01,26.560001
9.5,-69.5,2009-08-01,28.77
9.5,-69.5,2009-09-01,28.675001
9.5,-69.5,2009-10-01,28.953001
9.5,-69.5,2009-11-01,29.28
9.5,-69.5,2009-12-01,29.145
9.5,-69.5,2010-01-01,
9.5,-69.5,2010-02-01,27.578001
9.5,-69.5,2010-03-01,27.990002
9.5,-69.5,2010-04-01,27.818
9.5,-69.5,2010-05-01,27.250002
9.5,-69.5,2010-06-01,27.723001
9.5,-69.5,2010-07-01,27.923002
9.5,-69.5,2010-08-01,28.113
9.5,-69.5,2010-09-01,28.425001
9.5,-69.5,2010-10-01,28.465002
9.5,-69.5,2010-11-01,28.430002
9.5,-69.5,2010-12-01,28.365002
9.5,-69.5,2011-01-01,28.218
9.5,-69.5,2011-02-01,28.240002
9.5,-69.5,2011-03-01,28.168001
9.5,-69.5,2011-04-01,29.225002
9.5,-69.5,2011-05-01,29.295002
9.5,-69.5,2011-06-01,29.498001
9.5,-69.5,2011-07-01,29.568
9.5,-69.5,2011-08-01,29.563002
9.5,-69.5,2011-09-01,27.920002
9.5,-69.5,2011-10-01,28.260002
9.5,-69.5,2011-11-01,
9.5,-69.5,2011-12-01,28.373001
9.5,-69.5,2012-01-01,28.04
9.5,-69.5,2012-02-01,27.958002
9.5,-69.5,2012-03-01,28.413002
9.5,-69.5,2012-04-01,28.760002
9.5,-69.5,2012-05-01,29.083002
9.5,-69.5,2012-06-01,29.255001
9.5,-69.5,2012-07-01,29.498001
9.5,-69.5,2012-08-01,29.543001
9.5,-69.5,2012-09-01,29.455002
9.5,-69.5,2012-10-01,29.430002
9.5,-69.5,2012-11-01,29.455002
9.5,-69.5,2012-12-01,30.000002
9.5,-69.5,2013-01-01,30.080002
9.5,-69.5,2013-02-01,29.873001
9.5,-69.5,2013-03-01,29.923002
9.5,-69.5,2013-04-01,
9.5,-69.5,2013-05-01,28.788002
9.5,-69.5,2013-06-01,
9.5,-69.5,2013-07-01,
9.5,-69.5,2013-08-01,28.973001
9.5,-69.5,2013-09-01,28.998001
9.5,-69.5,2013-10-01,28.683
9.5,-69.5,2013-11-01,28.810001
9.5,-69.5,2013-12-01,28.853
9.5,-69.5,2014-01-01,29.078001
9.5,-69.5,2014-02-01,29.600002
9.5,-69.5,2014-03-01,29.760002
9.5,-69.5,2014-04-01,30.005001
9.5,-69.5,2014-05-01,30.04
9.5,-69.5,2014-06-01,30.138
9.5,-69.5,2014-07-01,29.998001
9.5,-69.5,2014-08-01,29.675001
9.5,-69.5,2014-09-01,29.635002
9.5,-69.5,2014-10-01,29.658
9.5,-69.5,2014-11-01,29.723001
9.5,-69.5,2014-12-01,29.630001
9.5,-69.5,2015-01-01,
9.5,-69.5,2015-02-01,29.413002
9.5,-69.5,2015-03-01,29.433
9.5,-69.5,2015-04-01,29.483002
9.5,-69.5,2015-05-01,29.183
9.5,-69.5,2015-06-01,28.743002
9.5,-69.5,2015-07-01,28.980001
9.5,-69.5,2015-08-01,
9.5,-69.5,2015-09-01,
9.5,-69.5,2015-10-01,
9.5,-69.5,2015-11-01,29.600002
9.5,-69.5,2015-12-01,29.723001
9.5,-69.5,2016-01-01,29.813002
9.5,-69.5,2016-02-01,30.000002
9.5,-69.5,2016-03-01,30.213001
9.5,-69.5,2016-04-01,29.483002
9.5,-69.5,2016-05-01,29.465002
9.5,-69.5,2016-06-01,29.458002
9.5,-69.5,2016-07-01,29.505001
9.5,-69.5,2016-08-01,29.383001
9.5,-69.5,2016-09-01,29.398
9.5,-69.5,2016-10-01,29.750002
9.5,-69.5,2016-11-01,29.843002
9.5,-69.5,2016-12-01,29.983002
9.5,-69.5,2017-01-01,29.885002
9.5,-69.5,2017-02-01,29.895002
9.5,-69.5,2017-03-01,29.695002
9.5,-69.5,2017-04-01,29.328001
9.5,-69.5,2017-05-01,28.888
9.5,-69.5,2017-06-01,28.998001
9.5,-69.5,2017-07-01,29.248001
9.5,-69.5,2017-08-01,29.558
9.5,-69.5,2017-09-01,29.600002
9.5,-69.5,2017-10-01,29.573002
9.5,-69.5,2017-11-01,29.903002
9.5,-69.5,2017-12-01,
9.5,-69.5,2018-01-01,
9.5,-69.5,2018-02-01,
9.5,-69.5,2018-03-01,
9.5,-69.5,2018-04-01,
9.5,-69.5,2018-05-01,
9.5,-69.5,2018-06-01,
9.5,-69.5,2018-07-01,
9.5,-69.5,2018-08-01,9.42
9.5,-69.5,2018-09-01,11.1050005
9.5,-69.5,2018-10-01,14.313001
9.5,-69.5,2018-11-01,
9.5,-69.5,2018-12-01,17.94
9.5,-69.5,2019-01-01,18.140001
9.5,-69.5,2019-02-01,17.783
9.5,-69.5,2019-03-01,17.063002
9.5,-69.5,2019-04-01,16.913
9.5,-69.5,2019-05-01,16.645
9.5,-69.5,2019-06-01,16.390001
9.5,-69.5,2019-07-01,15.820001
9.5,-69.5,2019-08-01,
9.5,-69.5,2019-09-01,
9.5,-69.5,2019-10-01,
9.5,-69.5,2019-11-01,
9.5,-69.5,2019-12-01,
9.5,-69.5,2020-01-01,
9.5,-69.5,2020-02-01,
9.5,-69.5,2020-03-01,
9.5,-69.5,2020-04-01,
9.5,-69.5,2020-05-01,17.660002
9.5,-69.5,2020-06-01,21.943
9.5,-69.5,2020-07-01,21.313002
9.5,-69.5,2020-08-01,20.715
9.5,-69.5,2020-09-01,20.705002
9.5,-69.5,2020-10-01,20.580002
9.5,-69.5,2020-11-01,20.43
9.5,-69.5,2020-12-01,20.023
9.5,-69.5,2021-01-01,19.568
9.5,-69.5,2021-02-01,19.063002
9.5,-69.5,2021-03-01,18.94
9.5,-69.5,2021-04-01,
9.5,-69.5,2021-05-01,
9.5,-69.5,2021-06-01,
9.5,-69.5,2021-07-01,
9.5,-69.5,2021-08-01,
9.5,-69.5,2021-09-01,
9.5,-69.5,2021-10-01,
9.5,-69.5,2021-11-01,
9.5,-69.5,2021-12-01,22.293001
9.5,-69.5,2022-01-01,24.538002
9.5,-69.5,2022-02-01,23.890001
9.5,-69.5,2022-03-01,24.263
9.5,-69.5,2022-04-01,24.628
9.5,-69.5,2022-05-01,24.208002
9.5,-69.5,2022-06-01,24.378
9.5,-69.5,2022-07-01,24.328001
9.5,-69.5,2022-08-01,23.898
9.5,-69.5,2022-09-01,23.580002
9.5,-69.5,2022-10-01,23.473001
9.5,-69.5,2022-11-01,23.398
9.5,-69.5,2022-12-01,
9.5,-69.5,2023-01-01,28.835001
9.5,-69.5,2023-02-01,29.340002
9.5,-69.5,2023-03-01,
9.5,-69.5,2023-04-01,
9.5,-69.5,2023-05-01,
9.5,-69.5,2023-06-01,
9.5,-69.5,2023-07-01,26.398
9.5,-69.5,2023-08-01,27.345001
9.5,-69.5,2023-09-01,26.7
9.5,-69.5,2023-10-01,26.833002
9.5,-69.5,2023-11-01,26.588001
9.5,-69.5,2023-12-01,26.643002
9.5,-69.5,2024-01-01,26.823002
9.5,-69.5,2024-02-01,26.483002
9.5,-69.5,2024-03-01,26.015001
9.5,-69.5,2024-04-01,26.005001
9.5,-69.5,2024-05-01,25.843
9.5,-69.5,2024-06-01,25.720001
9.5,-69.5,2024-07-01,25.640001
9.5,-64.5,2004-08-01,29.433
9.5,-64.5,2004-09-01,29.995
9.5,-64.5,2004-10-01,29.858002
9.5,-64.5,2004-11-01,30.04
9.5,-64.5,2004-12-01,
9.5,-64.5,2005-01-01,
9.5,-64.5,2005-02-01,27.945002
9.5,-64.5,2005-03-01,28.86
9.5,-64.5,2005-04-01,28.545002
9.5,-64.5,2005-05-01,27.920002
9.5,-64.5,2005-06-01,27.728
9.5,-64.5,2005-07-01,27.848001
9.5,-64.5,2005-08-01,27.868002
9.5,-64.5,2005-09-01,27.825
9.5,-64.5,2005-10-01,27.758001
9.5,-64.5,2005-11-01,27.523
9.5,-64.5,2005-12-01,27.423002
9.5,-64.5,2006-01-01,27.488
9.5,-64.5,2006-02-01,27.355001
9.5,-64.5,2006-03-01,27.178001
9.5,-64.5,2006-04-01,30.010002
9.5,-64.5,2006-05-01,29.938002
9.5,-64.5,2006-06-01,30.003002
9.5,-64.5,2006-07-01,30.083002
9.5,-64.5,2006-08-01,29.713001
9.5,-64.5,2006-09-01,
9.5,-64.5,2006-10-01,28.638
9.5,-64.5,2006-11-01,28.890001
9.5,-64.5,2006-12-01,28.588001
9.5,-64.5,2007-01-01,27.973001
9.5,-64.5,2007-02-01,28.343
9.5,-64.5,2007-03-01,28.583002
9.5,-64.5,2007-04-01,28.688002
9.5,-64.5,2007-05-01,28.69
9.5,-64.5,2007-06-01,28.698002
9.5,-64.5,2007-07-01,28.715002
9.5,-64.5,2007-08-01,28.673002
9.5,-64.5,2007-09-01,28.623001
9.5,-64.5,2007-10-01,28.598001
9.5,-64.5,2007-11-01,28.578001
9.5,-64.5,2007-12-01,29.865002
9.5,-64.5,2008-01-01,29.875002
9.5,-64.5,2008-02-01,29.933
9.5,-64.5,2008-03-01,29.775002
9.5,-64.5,2008-04-01,30.063002
9.5,-64.5,2008-05-01,29.025002
9.5,-64.5,2008-06-01,29.153002
9.5,-64.5,2008-07-01,
9.5,-64.5,2008-08-01,29.053001
9.5,-64.5,2008-09-01,28.640001
9.5,-64.5,2008-10-01,28.888
9.5,-64.5,2008-11-01,29.248001
9.5,-64.5,2008-12-01,29.408
9.5,-64.5,2009-01-01,29.600002
9.5,-64.5,2009-02-01,29.688002
9.5,-64.5,2009-03-01,29.728
9.5,-64.5,2009-04-01,29.653002
9.5,-64.5,2009-05-01,29.640001
9.5,-64.5,2009-06-01,29.61
9.5,-64.5,2009-07-01,29.653002
9.5,-64.5,2009-08-01,30.103
9.5,-64.5,2009-09-01,30.195002
9.5,-64.5,2009-10-01,30.078001
9.5,-64.5,2009-11-01,29.925001
9.5,-64.5,2009-12-01,
9.5,-64.5,2010-01-01,29.730001
9.5,-64.5,2010-02-01,
9.5,-64.5,2010-03-01,
9.5,-64.5,2010-04-01,29.275002
9.5,-64.5,2010-05-01,29.500002
9.5,-64.5,2010-06-01,29.12
9.5,-64.5,2010-07-01,29.558
9.5,-64.5,2010-08-01,29.630001
9.5,-64.5,2010-09-01,29.788002
9.5,-64.5,2010-10-01,30.043001
9.5,-64.5,2010-11-01,30.098001
9.5,-64.5,2010-12-01,30.148
9.5,-64.5,2011-01-01,30.310001
9.5,-64.5,2011-02-01,30.480001
9.5,-64.5,2011-03-01,30.425001
9.5,-64.5,2011-04-01,29.623001
9.5,-64.5,2011-05-01,29.61
9.5,-64.5,2011-06-01,29.618002
9.5,-64.5,2011-07-01,29.528002
9.5,-64.5,2011-08-01,29.538002
9.5,-64.5,2011-09-01,
9.5,-64.5,2011-10-01,29.918001
9.5,-64.5,2011-11-01,29.908
9.5,-64.5,2011-12-01,29.945002
9.5,-64.5,2012-01-01,29.753002
9.5,-64.5,2012-02-01,29.158
9.5,-64.5,2012-03-01,29.363
9.5,-64.5,2012-04-01,
9.5,-64.5,2012-05-01,
9.5,-64.5,2012-06-01,
9.5,-64.5,2012-07-01,29.893002
9.5,-64.5,2012-08-01,29.990002
9.5,-64.5,2012-09-01,30.115002
9.5,-64.5,2012-10-01,30.233002
9.5,-64.5,2012-11-01,30.415
9.5,-64.5,2012-12-01,29.080002
9.5,-64.5,2013-01-01,28.975002
9.5,-64.5,2013-02-01,29.03
9.5,-64.5,2013-03-01,29.28
9.5,-64.5,2013-04-01,29.443
9.5,-64.5,2013-05-01,29.535002
9.5,-64.5,2013-06-01,29.715002
9.5,-64.5,2013-07-01,29.738
9.5,-64.5,2013-08-01,29.820002
9.5,-64.5,2013-09-01,29.555002
9.5,-64.5,2013-10-01,29.638
9.5,-64.5,2013-11-01,29.315
9.5,-64.5,2013-12-01,28.978
9.5,-64.5,2014-01-01,28.838001
9.5,-64.5,2014-02-01,28.988
9.5,-64.5,2014-03-01,29.218002
9.5,-64.5,2014-04-01,29.518002
9.5,-64.5,2014-05-01,29.550001
9.5,-64.5,2014-06-01,29.623001
9.5,-64.5,2014-07-01,29.94
9.5,-64.5,2014-08-01,
9.5,-64.5,2014-09-01,
9.5,-64.5,2014-10-01,
9.5,-64.5,2014-11-01,
9.5,-64.5,2014-12-01,
9.5,-64.5,2015-01-01,
9.5,-64.5,2015-02-01,
9.5,-64.5,2015-03-01,
9.5,-64.5,2015-04-01,14.2630005
9.5,-64.5,2015-05-01,14.475
9.5,-64.5,2015-06-01,17.123001
9.5,-64.5,2015-07-01,
9.5,-64.5,2015-08-01,20.953001
9.5,-64.5,2015-09-01,20.533
9.5,-64.5,2015-10-01,20.253
9.5,-64.5,2015-11-01,19.183
9.5,-64.5,2015-12-01,18.623001
9.5,-64.5,2016-01-01,18.193
9.5,-64.5,2016-02-01,17.615002
9.5,-64.5,2016-03-01,16.958
9.5,-64.5,2016-04-01,
9.5,-64.5,2016-05-01,
9.5,-64.5,2016-06-01,
9.5,-64.5,2016-07-01,
9.5,-64.5,2016-08-01,
9.5,-64.5,2016-09-01,
9.5,-64.5,2016-10-01,
9.5,-64.5,2016-11-01,
9.5,-64.5,2016-12-01,
9.5,-64.5,2017-01-01,20.473001
9.5,-64.5,2017-02-01,23.565
9.5,-64.5,2017-03-01,23.338001
9.5,-64.5,2017-04-01,22.550001
9.5,-64.5,2017-05-01,22.998001
9.5,-64.5,2017-06-01,23.515001
9.5,-64.5,2017-07-01,23.29
9.5,-64.5,2017-08-01,22.808
9.5,-64.5,2017-09-01,21.948002
9.5,-64.5,2017-10-01,21.355001
9.5,-64.5,2017-11-01,21.383001
9.5,-64.5,2017-12-01,
