,lat,long,month,year,t,s,oxygen
1031,-10.0,-80.0,6,2008,17.74202070502431,34.963916457235506,95.11267531414674
1032,-10.0,-80.0,6,2009,16.881618820468344,34.99675329861111,62.32637155247181
1033,-10.0,-80.0,6,2010,16.94749743040685,35.075711563169165,70.72438479657387
1034,-10.0,-80.0,6,2011,18.71,35.142,223.026
1035,-10.0,-80.0,6,2013,15.60176862745098,34.99235526315789,68.20464705882353
1036,-10.0,-80.0,6,2014,18.825581176470585,35.0176406779661,96.38857647058823
1037,-10.0,-80.0,6,2015,22.083333333333332,35.06482,205.0
1038,-10.0,-80.0,6,2016,16.862739349871685,35.06840018165304,70.85578874680307
1039,-10.0,-80.0,7,2001,17.09769230769231,35.00038461538462,164.94230769230768
1040,-10.0,-80.0,7,2016,15.314094353158993,34.99320308084318,49.24225906040268
1041,-10.0,-80.0,8,2001,15.75,34.995000000000005,106.75
1042,-10.0,-80.0,8,2002,17.68076923076923,35.08695652173913,165.94347826086957
1043,-10.0,-80.0,8,2003,15.4,34.94,80.63333333333333
1044,-10.0,-80.0,8,2004,16.055666666666667,35.02466666666667,171.86666666666667
1045,-10.0,-80.0,8,2005,16.693333333333335,35.10405405405405,153.46666666666667
1046,-10.0,-80.0,8,2006,15.596522006745362,35.10473824733825,135.3632217497956
1047,-10.0,-80.0,8,2009,16.086696031746033,35.01878995983936,85.54242724867724
1048,-10.0,-80.0,8,2010,15.32,34.971,215.367
1049,-10.0,-80.0,8,2014,15.76640982867448,34.992405952380956,13.022945626690714
1050,-10.0,-80.0,8,2016,16.42544864450128,35.054192024857585,81.07187623057645
1051,-10.0,-80.0,9,2001,15.383636363636363,34.95818181818182,144.62727272727273
1052,-10.0,-80.0,9,2002,16.53684210526316,35.10071428571429,150.40526315789472
1053,-10.0,-80.0,9,2003,16.56875,35.05125,179.0
1054,-10.0,-80.0,9,2004,18.155,35.1575,229.25
1055,-10.0,-80.0,9,2005,15.279166666666667,35.00833333333333,129.83333333333334
1056,-10.0,-80.0,9,2008,15.807257171514543,35.02957046783626,40.14533372319688
1057,-10.0,-80.0,9,2009,15.258300402684565,34.99973042345277,40.275590402075224
1058,-10.0,-80.0,9,2010,13.895901722488038,34.95171222222222,50.3205212962963
1059,-10.0,-80.0,9,2011,14.440522222222222,34.95131034482758,68.24954402922755
1060,-10.0,-80.0,9,2012,15.987636585365854,35.0543125,91.34024390243901
1061,-10.0,-80.0,9,2013,15.24444210526316,35.02424736842105,139.97954545454547
1062,-10.0,-80.0,9,2014,15.535759033498078,35.003729418162045,27.566055776464264
1063,-10.0,-80.0,9,2015,16.809653454545455,35.003898789346245,79.00929166666667
1064,-10.0,-80.0,9,2016,16.26817148148148,35.027134300341295,78.36834243215031
1065,-10.0,-80.0,10,2000,16.707428571428572,34.13297297297297,184.74102564102563
1066,-10.0,-80.0,10,2001,15.712222222222223,35.01867924528302,174.92777777777778
1067,-10.0,-80.0,10,2002,17.12375,35.0525,147.675
1068,-10.0,-80.0,10,2004,17.156666666666666,35.08444444444444,188.65555555555557
1069,-10.0,-80.0,10,2005,15.99888888888889,35.01888888888889,182.22222222222223
1070,-10.0,-80.0,10,2007,14.830561616161617,35.02714567474049,95.25283812883436
1071,-10.0,-80.0,10,2008,14.264725,34.97249503619442,54.84759062886598
1072,-10.0,-80.0,10,2010,15.700000000000001,35.056333333333335,180.78333333333333
1073,-10.0,-80.0,10,2012,15.311003423848879,35.00665105882353,67.16712168815944
1074,-10.0,-80.0,10,2016,15.642704966517856,34.93253232783153,72.42588729085873
1075,-10.0,-80.0,11,2002,18.535238095238096,35.03,222.33333333333334
1076,-10.0,-80.0,11,2003,16.9904347826087,35.03809523809524,149.48695652173913
1077,-10.0,-80.0,11,2004,16.955000000000002,35.016666666666666,234.0
1078,-10.0,-80.0,11,2008,14.537793525179856,34.96268053892216,42.91603771313942
1079,-10.0,-80.0,11,2010,14.33846283783784,34.95120337837837,33.367288513513515
1080,-10.0,-80.0,11,2011,17.296,35.009974358974354,100.93226666666666
1081,-10.0,-80.0,11,2015,19.962857142857143,35.11618571428571,266.7142857142857
1082,-10.0,-80.0,11,2016,15.434491765873014,34.97520939226519,189.3703502926587
1083,-10.0,-80.0,12,2001,18.0,,208.0
1084,-10.0,-80.0,12,2002,19.85,35.04,209.5
1085,-10.0,-80.0,12,2003,18.0,34.86,87.0
1086,-10.0,-80.0,12,2004,17.7,35.01,157.0
1087,-10.0,-80.0,12,2005,16.201944444444443,35.00361111111111,147.41944444444445
1088,-10.0,-80.0,12,2009,16.012203274559194,35.007982208588956,79.60188200734395
1089,-10.0,-80.0,12,2010,13.737270025188918,34.919615994962214,31.252748614609573
1090,-10.0,-35.0,4,2013,21.14518,36.16291090909091,178.82571428571427
1091,-10.0,-35.0,5,2003,20.358384602649007,36.241231788079475,211.11953642384105
1092,-10.0,-35.0,5,2019,19.095706555555555,35.86166659217877,160.0754171301446
1093,-10.0,-35.0,10,2003,26.087,36.643,216.0
1094,-10.0,-35.0,11,2000,20.343094572368422,36.10292897350993,201.33157894736843
1095,-10.0,-30.0,1,2024,18.963244154057772,35.69022420907841,133.28704152637485
1096,-10.0,-30.0,2,2005,18.103998083875634,35.78054023154848,149.47883502170768
1097,-10.0,-30.0,2,2024,19.169084836339344,35.666120240480964,129.91502983425414
1098,-10.0,-30.0,3,2001,18.192673633440517,35.7110231511254,144.2212218649518
1099,-10.0,-30.0,3,2002,23.440142857142856,36.333999999999996,182.92857142857142
1100,-10.0,-30.0,3,2024,18.506988431876607,35.577075835475576,127.13432131822864
1101,-10.0,-30.0,5,2019,17.773060430463577,35.52432366666667,141.8716417910448
1102,-10.0,-30.0,6,2005,17.79525,35.47810294117647,139.01447352941176
1103,-10.0,-30.0,7,2005,20.450353658536585,35.828280487804875,124.93365853658536
1104,-10.0,-30.0,8,2003,17.480389032258067,35.538160322580644,138.78
1105,-10.0,-30.0,10,2003,22.2796875,36.1685625,183.3
1106,-10.0,-30.0,10,2004,19.067252293577983,35.852458715596335,151.0740318906606
1107,-10.0,-30.0,10,2013,16.77755928338762,35.58872996742671,135.79837133550487
1108,-10.0,-30.0,11,2023,18.5412626832018,35.62671589627959,134.04414981273408
1109,-10.0,-30.0,12,2013,18.37239392971246,35.72927124600639,141.47380191693293
1110,-10.0,-30.0,12,2023,17.914701857282505,35.600941348973606,133.33110920436818
1111,-10.0,-25.0,1,2006,19.320365853658537,35.723439024390245,122.96528048780488
1112,-10.0,-25.0,2,2005,18.152560975609756,35.82516260162601,146.37739837398374
1113,-10.0,-25.0,3,2023,22.394953846153843,35.83763076923077,165.02307692307693
1114,-10.0,-25.0,5,2003,17.831565555555557,35.61565111111111,6771.627777777778
1115,-10.0,-25.0,6,2005,19.911880208333333,35.865515625,147.49880898876404
1116,-10.0,-25.0,7,2023,17.776356828193833,35.51033039647577,124.38397222222223
1117,-10.0,-25.0,8,2003,17.277673051948053,35.529148376623375,136.48246753246752
1118,-10.0,-25.0,8,2023,17.396517412935324,35.18951670220327,125.16247018348623
1119,-10.0,-25.0,9,2005,18.820731707317073,35.69858536585366,123.13424390243902
1120,-10.0,-25.0,9,2023,17.06006318681319,35.53648008241758,122.65623878923768
1121,-10.0,-25.0,10,2004,18.361205980066444,35.71566112956811,154.1594684385382
1122,-10.0,-25.0,10,2005,18.884166666666665,35.70598333333333,124.1529
1123,-10.0,-25.0,10,2013,16.24643475409836,35.529943606557374,133.7593442622951
1124,-10.0,-25.0,10,2018,17.98108045234249,35.756754575121164,145.93930515806989
1125,-10.0,-25.0,10,2023,17.363073770491805,35.58446857923497,124.08315154867256
1126,-10.0,-25.0,11,2005,18.416848341232228,35.76612322274882,149.2329644549763
1127,-10.0,-25.0,11,2023,18.16860498960499,35.66768607068607,124.98598662207357
1128,-10.0,-25.0,12,2005,19.555731707317072,35.82826829268293,119.40267073170732
1129,-10.0,-25.0,12,2013,18.0934454631829,35.7456648456057,145.3963387978142
1130,-10.0,-20.0,1,2006,19.419756097560978,35.79982926829268,121.59763414634146
1131,-10.0,-20.0,1,2022,18.040382775119618,35.46042652084757,123.03117814207651
1132,-10.0,-20.0,1,2024,18.236979605710403,35.60909449354181,124.11712068965517
1133,-10.0,-20.0,2,2006,18.940243902439022,35.718939024390245,114.37834146341463
1134,-10.0,-20.0,2,2022,18.124309278350516,35.428905154639175,133.3278263665595
1135,-10.0,-20.0,2,2024,18.48107875084861,35.5244528173795,126.1734178154825
1136,-10.0,-20.0,3,2024,18.34562123197903,35.431231979030144,125.56333027522935
1137,-10.0,-20.0,5,2023,18.004709809264305,35.48654121253406,122.82047677522691
1138,-10.0,-20.0,6,2023,18.23384421416235,35.49285284974093,125.05587751769188
1139,-10.0,-20.0,7,2006,22.829230769230772,36.252759999999995,123.32466666666667
1140,-10.0,-20.0,7,2021,18.078740416210294,35.514122672508215,128.58908818342152
1141,-10.0,-20.0,7,2023,17.908842709867454,35.4352441826215,125.01914143803218
1142,-10.0,-20.0,8,2006,18.325777777777777,35.73623913043478,112.14659615384615
1143,-10.0,-20.0,8,2021,18.676244813278007,35.473665283540804,133.0149896551724
1144,-10.0,-20.0,8,2023,16.63332269021739,35.368352581521734,120.94352903225807
1145,-10.0,-20.0,9,2021,17.37375660443818,35.49361676646706,124.63618346545866
1146,-10.0,-20.0,9,2023,17.505765853658538,35.11899233449478,122.58354048140043
1147,-10.0,-20.0,10,2021,17.04747496423462,35.42905793991416,124.8094784580499
1148,-10.0,-20.0,10,2023,17.21279803646564,35.48032959326788,121.92105257270694
1149,-10.0,-20.0,11,2021,17.57589900332226,35.49676611295681,123.52869784946236
1150,-10.0,-20.0,11,2023,17.705947293447295,35.580586894586894,129.2324575311438
1151,-10.0,-20.0,12,2021,17.85926742532006,35.49962944523471,123.70841224018476
1152,-10.0,-20.0,12,2023,17.971159122085048,35.5189828532236,128.79366520307354
1153,-10.0,-15.0,1,2007,19.905,36.085617647058825,138.70352941176472
1154,-10.0,-15.0,1,2021,15.500200453001133,35.47363646659117,120.45103397508494
1155,-10.0,-15.0,1,2022,16.76941719745223,35.5877821656051,126.90359187178021
1156,-10.0,-15.0,1,2023,16.500176969268807,35.49129000353232,117.13923335198656
1157,-10.0,-15.0,2,2021,15.307808219178082,35.453111301369866,117.22122260273973
1158,-10.0,-15.0,2,2022,16.82518999695029,35.585075632814885,122.84492252747252
1159,-10.0,-15.0,2,2023,17.582677638276213,35.49442517814727,124.91665222161272
1160,-10.0,-15.0,3,2006,18.852829268292684,35.701682926829264,117.43057723577235
1161,-10.0,-15.0,3,2020,16.678507627765065,35.67015865751335,133.20085278413424
1162,-10.0,-15.0,3,2021,17.176772410749315,35.488712814476976,121.4618691155221
1163,-10.0,-15.0,3,2022,17.5569639682921,35.535045399951954,125.08569742310891
1164,-10.0,-15.0,3,2023,17.875571476850286,35.503885096316324,125.78588276231264
1165,-10.0,-15.0,3,2024,16.591128113879005,35.57691459074733,123.58018861209966
1166,-10.0,-15.0,4,2006,21.37030303030303,35.789181818181824,131.85105714285714
1167,-10.0,-15.0,4,2020,16.52877962290261,35.55413008130081,123.89553822206848
1168,-10.0,-15.0,4,2021,17.426672802078823,35.51109094846254,125.09808274319792
1169,-10.0,-15.0,4,2022,16.94721255115962,35.47442564802183,118.7681000478698
1170,-10.0,-15.0,4,2023,17.992137129380055,35.44535983827493,124.68301274944568
1171,-10.0,-15.0,5,2006,18.716779661016947,35.484389830508476,128.82995652173912
1172,-10.0,-15.0,5,2020,16.92679526571563,35.66391033077285,129.85592505487614
1173,-10.0,-15.0,5,2021,17.935307892454468,35.55340845986984,125.50461057334327
1174,-10.0,-15.0,5,2022,17.54437922705314,35.51637367149759,124.02211632737848
1175,-10.0,-15.0,6,2005,15.8390380794702,35.353331125827815,123.0166059602649
1176,-10.0,-15.0,6,2006,16.302773796791445,35.51627578834848,122.17774746396157
1177,-10.0,-15.0,6,2020,17.18762238004504,35.688995496275766,131.98573275563257
1178,-10.0,-15.0,6,2021,18.065965058949626,35.55111789924973,131.68654246165357
1179,-10.0,-15.0,6,2022,17.875574552683897,35.42973608349901,125.44069466610668
1180,-10.0,-15.0,7,2006,18.71,35.721375,104.7723
1181,-10.0,-15.0,7,2020,16.832741600277103,35.642974367855906,120.4240907202216
1182,-10.0,-15.0,7,2021,17.740243828497185,35.52339692507579,128.04018007518798
1183,-10.0,-15.0,7,2022,17.702178559117545,35.466385384350225,123.9804
1184,-10.0,-15.0,8,2006,18.726666666666667,36.007583333333336,125.84890476190475
1185,-10.0,-15.0,8,2020,16.447829649510577,35.550170350489424,125.20166003787878
1186,-10.0,-15.0,8,2021,17.57015927545284,35.57696845721424,129.02504419263457
1187,-10.0,-15.0,8,2022,17.50425352597179,35.44817991056071,124.27229767968308
1188,-10.0,-15.0,9,2005,15.63349668874172,35.48716059602649,130.16831125827815
1189,-10.0,-15.0,9,2006,18.028194444444445,35.744109589041095,86.8284
1190,-10.0,-15.0,9,2020,15.956902173913045,35.47318206521739,122.70109782608695
1191,-10.0,-15.0,9,2021,16.931418225709113,35.66218165359083,130.23195662650602
1192,-10.0,-15.0,9,2022,16.980437981779957,35.47792221443588,124.37703800340329
1193,-10.0,-15.0,10,2006,17.494848484848486,35.66312121212121,99.62619444444445
1194,-10.0,-15.0,10,2020,15.7670442086649,35.530911140583555,125.69154730327145
1195,-10.0,-15.0,10,2021,16.9080175210902,35.54187118754056,126.23554572098475
1196,-10.0,-15.0,10,2022,17.229915277777778,35.48605243055556,120.61240901312037
1197,-10.0,-15.0,11,2006,15.855654545454545,35.4367606060606,127.81975820895522
1198,-10.0,-15.0,11,2020,15.225405309734514,35.4243598820059,114.6860531286895
1199,-10.0,-15.0,11,2021,16.93215238697439,35.557364843503,126.01455555555556
1200,-10.0,-15.0,11,2022,16.670957711442785,35.46133866382374,118.76668463768115
1201,-10.0,-15.0,12,2020,14.905823461091755,35.41197328687572,115.60562601626016
1202,-10.0,-15.0,12,2021,16.72017609663064,35.55116083916084,123.1948621481907
1203,-10.0,-15.0,12,2022,16.694598870056495,35.48805508474577,120.47254818594105
1204,-10.0,-10.0,2,2004,16.06944896459586,35.5287665998664,130.7738543754175
1205,-10.0,-10.0,3,2024,16.995151300236405,35.635401891252954,137.87913947990543
1206,-10.0,-10.0,6,2005,16.667483075791022,35.598882266372335,131.677961736571
1207,-10.0,-10.0,6,2006,17.044203073545553,35.60890230515916,131.4048677277717
1208,-10.0,-10.0,6,2007,16.237163576158938,35.53525099337748,122.718059602649
1209,-10.0,-10.0,8,2000,15.079934792122538,35.29641378555799,120.74499999999999
1210,-10.0,-10.0,8,2011,17.153654485049834,35.69827242524917,144.90099667774086
1211,-10.0,-10.0,9,2005,15.58026117549669,35.46077524834437,127.91462748344371
1212,-10.0,-10.0,11,2006,15.783948675496687,35.452503311258276,136.1867715231788
1213,-10.0,-10.0,12,2002,15.480155585106383,35.496250664893616,65791.82267287234
1214,-10.0,-5.0,2,2024,15.563588039867112,35.39185382059801,109.15849
1215,-10.0,-5.0,3,2024,16.295516483516483,35.449740659340655,115.64764523281598
1216,-10.0,-5.0,4,2010,15.54430183006536,35.36797647058824,117.40732026143792
1217,-5.0,-100.0,1,2009,15.08823361823362,34.97819658119658,46.19287675070028
1218,-5.0,-100.0,1,2010,16.52097510373444,35.00215560165975,80.57237711864406
1219,-5.0,-100.0,1,2012,14.200853432282004,34.89816883116883,60.19615909090909
1220,-5.0,-100.0,1,2013,14.413054892601432,34.934677804295944,75.98186141304348
1221,-5.0,-100.0,1,2017,15.4105,35.00705000000001,56.63552459016393
1222,-5.0,-100.0,1,2022,15.03144827586207,34.905321839080464,61.033688888888896
1223,-5.0,-100.0,1,2023,14.809281298299846,34.91925811437403,92.34368137254903
1224,-5.0,-100.0,1,2024,16.140098522167488,34.95480952380952,85.84675207986689
1225,-5.0,-100.0,2,2008,14.253083700440527,34.89938986784141,49.86831154684096
1226,-5.0,-100.0,2,2009,15.107864077669904,34.94507766990291,38.27682407407407
1227,-5.0,-100.0,2,2010,15.959334565619224,34.98789648798522,67.41923269230769
1228,-5.0,-100.0,2,2011,14.473870967741936,34.87146774193548,69.60118
1229,-5.0,-100.0,2,2012,14.177988826815643,34.89701489757914,64.53889006342494
1230,-5.0,-100.0,2,2013,14.388196721311475,34.89714754098361,38.288133333333334
1231,-5.0,-100.0,2,2017,15.177603550295856,34.9535650887574,51.49512631578948
1232,-5.0,-100.0,2,2022,15.167457496136011,34.938112828438946,62.5332443324937
1233,-5.0,-100.0,2,2023,15.30175519630485,34.89318321785989,77.92358333333334
1234,-5.0,-100.0,2,2024,15.545200000000001,34.9934,80.94176666666667
1235,-5.0,-100.0,3,2008,14.359764065335753,34.89143375680581,44.49862025316456
1236,-5.0,-100.0,3,2009,15.000833333333334,34.89458333333334,37.058496894409934
1237,-5.0,-100.0,3,2010,16.07470099667774,34.949624584717604,67.2788923611111
1238,-5.0,-100.0,3,2011,14.831075268817203,34.86893548387097,74.32037349397591
1239,-5.0,-100.0,3,2012,14.410819366852886,34.87967411545623,67.2403089770355
1240,-5.0,-100.0,3,2013,14.416881720430107,34.897075268817204,37.683482142857144
1241,-5.0,-100.0,3,2017,15.496833333333333,34.92304166666667,61.22174380165289
1242,-5.0,-100.0,3,2021,14.838415384615384,34.89214307692308,73.68418627450981
1243,-5.0,-100.0,3,2022,14.708984615384615,34.90608384615385,84.87546437346437
1244,-5.0,-100.0,3,2024,15.298980477223427,34.914023861171366,79.50096008869178
1245,-5.0,-100.0,4,2008,14.422400662251654,34.90919867549669,38.90526732673268
1246,-5.0,-100.0,4,2009,15.157505518763799,34.93015894039735,45.81518777292576
1247,-5.0,-100.0,4,2010,15.731202531645572,34.93469303797468,50.71167343485618
1248,-5.0,-100.0,4,2011,16.178636363636365,35.013553719008264,90.81704621848739
1249,-5.0,-100.0,4,2012,14.063910614525138,34.91783505154639,60.589911931818186
1250,-5.0,-100.0,4,2013,14.733225806451614,34.91593548387097,40.20636
1251,-5.0,-100.0,4,2017,15.6125,34.91076666666667,74.22383606557376
1252,-5.0,-100.0,4,2022,14.812990797546012,34.90133128834356,89.3545612745098
1253,-5.0,-100.0,4,2023,15.730743034055727,34.91395820433437,81.72331862745098
1254,-5.0,-100.0,5,2008,14.35635750421585,34.953182432432435,38.819693602693604
1255,-5.0,-100.0,5,2009,15.348302354399008,34.972991315136476,66.69482266009852
1256,-5.0,-100.0,5,2010,15.706092715231787,34.982026490066225,67.2994263959391
1257,-5.0,-100.0,5,2011,15.514973730297722,35.01684763572679,86.26223725834798
1258,-5.0,-100.0,5,2012,14.350426829268292,34.958503048780486,65.66543365695793
1259,-5.0,-100.0,5,2013,14.433,34.946016666666665,34.852783333333335
1260,-5.0,-100.0,5,2021,14.912869003690036,35.01319926199262,95.07987352941176
1261,-5.0,-100.0,5,2022,14.252049306625578,34.926282407407406,82.26074814814815
1262,-5.0,-100.0,5,2023,16.08928205128205,34.98646324786324,103.87661188811188
1263,-5.0,-100.0,6,2008,14.520264900662252,34.97437313432835,57.69176262626262
1264,-5.0,-100.0,6,2009,15.168776859504133,35.006028099173555,65.30176065573771
1265,-5.0,-100.0,6,2010,14.425447570332482,34.96550383631714,66.4397559055118
1266,-5.0,-100.0,6,2011,15.779196078431374,35.01320980392157,85.75720553359685
1267,-5.0,-100.0,6,2012,14.792397769516729,35.002847583643124,75.98278252427185
1268,-5.0,-100.0,6,2015,17.538996168582376,35.021659770114944,95.07342647058823
1269,-5.0,-100.0,6,2019,15.306866359447005,35.000571428571426,64.91654411764705
1270,-5.0,-100.0,6,2021,15.429861644888547,35.02479554189085,94.77360933660933
1271,-5.0,-100.0,6,2022,14.562239263803681,34.949490030674845,76.97257843137255
1272,-5.0,-100.0,6,2023,17.073418259023356,35.040592356687895,117.17932008830023
1273,-5.0,-100.0,7,2008,15.578864774624373,35.03467056856187,66.30636439267887
1274,-5.0,-100.0,7,2009,15.48611374407583,35.02802132701422,61.202136690647485
1275,-5.0,-100.0,7,2010,14.851075268817205,34.974709677419355,46.380034482758624
1276,-5.0,-100.0,7,2011,14.922774674115455,34.974268156424586,76.41862307692308
1277,-5.0,-100.0,7,2012,15.266540084388186,35.015474683544305,63.274202991452995
1278,-5.0,-100.0,7,2015,16.74861302681992,35.032360153256704,88.67373774509804
1279,-5.0,-100.0,7,2021,15.580084355828221,35.008798312883435,95.38663209876545
1280,-5.0,-100.0,7,2022,15.042653846153847,34.93163923076923,95.01134074074075
1281,-5.0,-100.0,7,2023,17.09515350877193,34.990184210526316,116.7783407079646
1282,-5.0,-100.0,8,2008,15.572698675496689,35.037400662251656,65.72143492586491
1283,-5.0,-100.0,8,2009,15.362046035805628,35.024381074168794,64.75092268041237
1284,-5.0,-100.0,8,2010,15.230322580645161,34.9845376344086,34.407204819277105
1285,-5.0,-100.0,8,2011,14.6207635009311,34.96692923649907,77.7506737044146
1286,-5.0,-100.0,8,2012,14.635,35.01514864864865,74.6115
1287,-5.0,-100.0,8,2015,16.80463661453542,35.03912879484821,83.53812352941176
1288,-5.0,-100.0,8,2021,14.838663594470047,34.995439104674126,80.89106932773109
1289,-5.0,-100.0,8,2022,15.02971673254282,34.922324769433466,90.96432278481012
1290,-5.0,-100.0,8,2023,15.830392156862747,34.9761862745098,109.28260465116279
1291,-5.0,-100.0,9,2008,15.168881578947369,35.00497149122807,60.78959219088937
1292,-5.0,-100.0,9,2009,15.366673640167365,35.009263598326356,68.10950105708245
1293,-5.0,-100.0,9,2010,14.22741935483871,34.91703225806451,40.07403225806452
1294,-5.0,-100.0,9,2011,14.056355140186914,34.9325103626943,67.10279772079771
1295,-5.0,-100.0,9,2015,16.042529002320187,35.0322807424594,84.09801481481482
1296,-5.0,-100.0,9,2021,14.564024577572965,34.9433955453149,77.54763970588236
1297,-5.0,-100.0,9,2022,14.877304147465438,34.92275115207373,85.86642401960783
1298,-5.0,-100.0,9,2023,15.811835443037975,34.98941139240507,108.15963157894737
1299,-5.0,-100.0,10,2008,15.387917355371902,35.025198347107434,63.646561576354685
1300,-5.0,-100.0,10,2009,14.966733668341707,34.97176381909548,58.122743243243235
1301,-5.0,-100.0,10,2011,14.111069958847736,34.91734567901235,59.79103301886793
1302,-5.0,-100.0,10,2012,14.1806734006734,34.95768013468014,78.37304040404041
1303,-5.0,-100.0,10,2015,16.567603686635945,35.036953917050695,101.54702941176471
1304,-5.0,-100.0,10,2021,14.608241167434716,34.90289938556067,82.87428501228501
1305,-5.0,-100.0,10,2022,14.49452180566182,34.924223412394795,89.12945833333335
1306,-5.0,-100.0,10,2023,16.077003205128204,35.021046474358975,74.07901663893512
1307,-5.0,-100.0,11,2007,14.381879194630873,34.93536241610738,61.896765100671146
1308,-5.0,-100.0,11,2008,14.80752921535893,34.95649456521739,52.55946677740864
1309,-5.0,-100.0,11,2009,15.492809364548496,34.980003350083756,90.80745996592844
1310,-5.0,-100.0,11,2011,13.859401869158878,34.9286261682243,56.01470775347913
1311,-5.0,-100.0,11,2012,14.2669900990099,34.933728712871286,82.3579342915811
1312,-5.0,-100.0,11,2016,15.696919540229885,34.98634942528736,80.89804411764706
1313,-5.0,-100.0,11,2021,14.67168819188192,34.9450332103321,82.99161470588236
1314,-5.0,-100.0,11,2022,14.841241950321987,34.88788387096774,71.34461061946902
1315,-5.0,-100.0,11,2023,15.868431372549018,35.01588888888889,87.43382119205297
1316,-5.0,-100.0,12,2007,14.059498327759197,34.906308724832215,64.40424242424243
1317,-5.0,-100.0,12,2008,14.64033482142857,34.91114955357143,49.224807522123896
1318,-5.0,-100.0,12,2009,15.781036789297659,34.993367892976586,74.27654849498327
1319,-5.0,-100.0,12,2011,14.71453781512605,34.948554621848736,75.01907936507936
1320,-5.0,-100.0,12,2012,14.21985294117647,34.947550420168064,79.7657563559322
1321,-5.0,-100.0,12,2016,16.268922018348626,35.00219495412844,90.87638235294118
1322,-5.0,-100.0,12,2022,14.900646651270208,34.90285296381832,66.53651604938271
1323,-5.0,-100.0,12,2023,16.134804347826087,34.945758695652174,61.88807760532151
1324,-5.0,-95.0,1,2008,14.394527472527473,34.907254945054945,70.18609150326797
1325,-5.0,-95.0,1,2010,16.31344262295082,34.99545901639344,87.58277777777778
1326,-5.0,-95.0,1,2011,14.040291666666667,34.86278633975481,75.87614179104477
1327,-5.0,-95.0,1,2013,15.641521739130434,34.95702173913043,44.35897916666667
1328,-5.0,-95.0,1,2014,15.066561797752808,34.935867415730335,84.27550337078652
1329,-5.0,-95.0,1,2017,15.556999999999999,35.0,49.08186666666666
1330,-5.0,-95.0,1,2020,15.953714504988486,34.896496546431315,82.0501375921376
1331,-5.0,-95.0,1,2021,14.984680523479598,34.88451886066205,74.73621078431373
1332,-5.0,-95.0,1,2022,14.943095512082852,34.90208400460299,68.42325
1333,-5.0,-95.0,2,2010,15.709032258064516,34.95236559139785,70.56752272727273
1334,-5.0,-95.0,2,2011,14.624966442953019,34.823271812080534,71.87811073825503
1335,-5.0,-95.0,2,2014,14.765483146067416,34.92565540540541,67.55691216216216
1336,-5.0,-95.0,2,2020,15.84483870967742,34.95258025830258,73.30723668639054
1337,-5.0,-95.0,2,2021,15.16411990776326,34.90378324365872,72.23809852216749
1338,-5.0,-95.0,3,2008,13.886153846153848,34.897653846153844,59.480547169811324
1339,-5.0,-95.0,3,2010,16.088064516129034,34.92470967741935,80.15367741935485
1340,-5.0,-95.0,3,2011,14.859082774049217,34.87937583892617,73.9335548098434
1341,-5.0,-95.0,3,2013,14.813885135135134,34.93035135135135,71.47871621621621
1342,-5.0,-95.0,3,2014,14.773063063063063,34.935378378378374,78.93709234234235
1343,-5.0,-95.0,3,2020,16.071457055214726,34.911726519337016,81.48544378698226
1344,-5.0,-95.0,3,2021,15.034931087289433,34.86349004594181,72.5206225490196
1345,-5.0,-95.0,4,2009,15.554516129032258,34.93316129032259,67.98666
1346,-5.0,-95.0,4,2011,15.65247491638796,34.88317056856187,80.55279264214047
1347,-5.0,-95.0,4,2013,15.364697986577182,34.98840715883669,66.76881431767337
1348,-5.0,-95.0,4,2014,15.938153153153154,34.960913165266106,77.93281460674157
1349,-5.0,-95.0,4,2016,16.339033000767458,34.99207060629317,68.90137438423645
1350,-5.0,-95.0,4,2020,16.13185440613027,34.94332643678161,84.14991666666666
1351,-5.0,-95.0,4,2021,14.925753846153846,34.95917769230769,81.7711911764706
1352,-5.0,-95.0,5,2009,15.91945652173913,35.04238043478261,77.4522584269663
1353,-5.0,-95.0,5,2011,15.884038461538463,34.91113461538461,51.96471296296296
1354,-5.0,-95.0,5,2013,14.979058295964125,34.99504708520179,69.15909641255605
1355,-5.0,-95.0,5,2014,17.020224719101122,35.059303370786516,88.73095505617978
1356,-5.0,-95.0,5,2015,16.311258633921717,34.9776643625192,74.16645833333334
1357,-5.0,-95.0,5,2016,15.931124807395992,35.029996918335904,62.55379802955665
1358,-5.0,-95.0,5,2020,15.343128834355827,35.0046541411043,74.35880637254903
1359,-5.0,-95.0,5,2021,14.569483568075118,34.96539906103286,82.51489705882352
1360,-5.0,-95.0,6,2009,15.94086956521739,35.026391304347825,59.34698913043478
1361,-5.0,-95.0,6,2011,15.541730769230771,34.93572435897436,48.1349751552795
1362,-5.0,-95.0,6,2013,14.73897091722595,35.0038836689038,69.28734899328859
1363,-5.0,-95.0,6,2014,16.557248322147654,35.04451006711409,87.95584563758389
1364,-5.0,-95.0,6,2019,15.479036697247706,35.00428440366973,69.5695294117647
1365,-5.0,-95.0,6,2020,15.34621351766513,35.03796159754224,85.67295823095823
1366,-5.0,-95.0,7,2009,15.837466666666666,35.017833333333336,95.24201342281879
1367,-5.0,-95.0,7,2011,15.826774193548388,34.978553763440864,56.73180790960453
1368,-5.0,-95.0,7,2012,16.315384615384616,34.988615384615386,55.78024074074074
