,year,month,lon_rounded_up,lat_rounded_up,chlor_a
22625,2013,9,-85,15,3.0500757790400077
22626,2013,9,-85,20,2.930828364568035
22627,2013,9,-85,25,0.21533704930413208
22628,2013,9,-85,30,0.7091932965075396
22629,2013,9,-85,35,5.189119889681417
22630,2013,9,-80,-10,0.21032374928849135
22631,2013,9,-80,-5,0.7978268611939339
22632,2013,9,-80,0,0.8757917656723746
22633,2013,9,-80,5,0.16819429972938632
22634,2013,9,-80,10,0.4915208529331874
22635,2013,9,-80,15,0.866176697401634
22636,2013,9,-80,20,0.24003234237422982
22637,2013,9,-80,25,0.516967946611341
22638,2013,9,-80,30,1.7878277099563533
22639,2013,9,-80,35,5.343850870422709
22640,2013,9,-75,-10,1.2668087883868717
22641,2013,9,-75,-5,1.5698723366365468
22642,2013,9,-75,0,4.393630843692356
22643,2013,9,-75,5,0.8241427340481435
22644,2013,9,-75,10,0.7314483290307295
22645,2013,9,-75,15,0.11188484784989247
22646,2013,9,-75,20,0.06069380169461958
22647,2013,9,-75,25,0.6621626298494812
22648,2013,9,-75,30,0.15240444903386702
22649,2013,9,-75,35,0.458563735343466
22650,2013,9,-70,-10,1.0237707793712616
22651,2013,9,-70,-5,
22652,2013,9,-70,0,
22653,2013,9,-70,5,
22654,2013,9,-70,10,31.022797098904412
22655,2013,9,-70,15,2.440111600222348
22656,2013,9,-70,20,0.14900519146878302
22657,2013,9,-70,25,0.03589951767923852
22658,2013,9,-70,30,0.02799259522360909
22659,2013,9,-70,35,0.041507445140332666
22660,2013,9,-65,-10,12.038914918899536
22661,2013,9,-65,-5,
22662,2013,9,-65,0,
22663,2013,9,-65,5,
22664,2013,9,-65,10,19.30803108215332
22665,2013,9,-65,15,0.25468580593362117
22666,2013,9,-65,20,0.11849880283492158
22667,2013,9,-65,25,0.031021421676891543
22668,2013,9,-65,30,0.02472860270615859
22669,2013,9,-65,35,0.043046413756055384
22670,2013,9,-60,-10,
22671,2013,9,-60,-5,23.770138549804688
22672,2013,9,-60,0,48.534518496195474
22673,2013,9,-60,5,
22674,2013,9,-60,10,11.440861299218366
22675,2013,9,-60,15,0.7835207993894395
22676,2013,9,-60,20,0.09436074155206876
22677,2013,9,-60,25,0.0419388591158878
22678,2013,9,-60,30,0.027154821929213594
22679,2013,9,-60,35,0.0495963077972049
22680,2013,9,-55,-10,23.945918560028076
22681,2013,9,-55,-5,
22682,2013,9,-55,0,15.283683114321795
22683,2013,9,-55,5,18.693965453743957
22684,2013,9,-55,10,1.6421120091941566
22685,2013,9,-55,15,1.0618315663612703
22686,2013,9,-55,20,0.09303833963482033
22687,2013,9,-55,25,0.04910925196623777
22688,2013,9,-55,30,0.027033517971912648
22689,2013,9,-55,35,0.04364186111342777
22690,2013,9,-50,-10,
22691,2013,9,-50,-5,
22692,2013,9,-50,0,16.33532556719422
22693,2013,9,-50,5,8.539492174637617
22694,2013,9,-50,10,0.9572649849998159
22695,2013,9,-50,15,0.09251812874308925
22696,2013,9,-50,20,0.04591493565802394
22697,2013,9,-50,25,0.031727352820233264
22698,2013,9,-50,30,0.023743479153327657
22699,2013,9,-50,35,0.040945719465939556
22700,2013,9,-45,-10,14.580828559315288
22701,2013,9,-45,-5,10.332166194915771
22702,2013,9,-45,0,2.75439976726167
22703,2013,9,-45,5,0.9426240913867567
22704,2013,9,-45,10,0.5351649294875431
22705,2013,9,-45,15,0.10911799524201532
22706,2013,9,-45,20,0.03774380597746999
22707,2013,9,-45,25,0.03193291313313994
22708,2013,9,-45,30,0.024783982926365678
22709,2013,9,-45,35,0.035144866400428354
22710,2013,9,-40,-10,
22711,2013,9,-40,-5,6.402631531069932
22712,2013,9,-40,0,0.23265822615210835
22713,2013,9,-40,5,0.1131201725086033
22714,2013,9,-40,10,0.4164700795089455
22715,2013,9,-40,15,0.08916132639372852
22716,2013,9,-40,20,0.037944763854953954
22717,2013,9,-40,25,0.03297613200525796
22718,2013,9,-40,30,0.028095342017023656
22719,2013,9,-40,35,0.04130808731911425
22720,2013,9,-35,-10,0.19749096513822026
22721,2013,9,-35,-5,0.5395963662040303
22722,2013,9,-35,0,0.17565514964226708
22723,2013,9,-35,5,0.13476885114029963
22724,2013,9,-35,10,0.18407081450262044
22725,2013,9,-35,15,0.0732590617041091
22726,2013,9,-35,20,0.04454548766915969
22727,2013,9,-35,25,0.035844786039864594
22728,2013,9,-35,30,0.028107851782475202
22729,2013,9,-35,35,0.04363455523547974
22730,2013,9,-30,-10,0.032571554235927974
22731,2013,9,-30,-5,0.06995294510792334
22732,2013,9,-30,0,0.13076024515239087
22733,2013,9,-30,5,0.15639715187656542
22734,2013,9,-30,10,0.13083231501304507
22735,2013,9,-30,15,0.09378616342241618
22736,2013,9,-30,20,0.07006194142326315
22737,2013,9,-30,25,0.05130871716676226
22738,2013,9,-30,30,0.031396750590425314
22739,2013,9,-30,35,0.039498976897421566
22740,2013,9,-25,-10,0.03485073780035243
22741,2013,9,-25,-5,0.08274555770416644
22742,2013,9,-25,0,0.1810935611917965
22743,2013,9,-25,5,0.17534989499649042
22744,2013,9,-25,10,0.1291542896819636
22745,2013,9,-25,15,0.12576223589720742
22746,2013,9,-25,20,0.10743106959433182
22747,2013,9,-25,25,0.07405763672269136
22748,2013,9,-25,30,0.03530088532073584
22749,2013,9,-25,35,0.042188191722067135
22750,2013,9,-20,-10,0.043982143605027134
22751,2013,9,-20,-5,0.12749379661769317
22752,2013,9,-20,0,0.2160850793492615
22753,2013,9,-20,5,0.16938537803309273
22754,2013,9,-20,10,0.10445922025999727
22755,2013,9,-20,15,0.1548736925658143
22756,2013,9,-20,20,0.18945810626975873
22757,2013,9,-20,25,0.10826728546672443
22758,2013,9,-20,30,0.043309483332812086
22759,2013,9,-20,35,0.042962754175884375
22760,2013,9,-15,-10,0.05331424839778458
22761,2013,9,-15,-5,0.2195995787956655
22762,2013,9,-15,0,0.3624232805244559
22763,2013,9,-15,5,0.21257673628553156
22764,2013,9,-15,10,0.18995494829572016
22765,2013,9,-15,15,0.575759175570005
22766,2013,9,-15,20,0.5995783478711234
22767,2013,9,-15,25,1.1216693042726273
22768,2013,9,-15,30,0.08520275333170726
22769,2013,9,-15,35,0.05400020797721164
22770,2013,9,-10,-10,0.07528393633956751
22771,2013,9,-10,-5,0.19936975028213788
22772,2013,9,-10,0,0.4220678019676461
22773,2013,9,-10,5,0.23800273368208116
22774,2013,9,-10,10,1.2709548304106382
22775,2013,9,-10,15,4.031709252826837
22776,2013,9,-10,20,
22777,2013,9,-10,25,1.7207422264535515
22778,2013,9,-10,30,0.5350949133133492
22779,2013,9,-10,35,0.11676619694487488
22780,2013,9,-5,-10,0.12746205781375314
22781,2013,9,-5,-5,0.26816910803471494
22782,2013,9,-5,0,0.37427802329460685
22783,2013,9,-5,5,0.29227047915217946
22784,2013,9,-5,10,1.8623560635372995
22785,2013,9,-5,15,
22786,2013,9,-5,20,
22787,2013,9,-5,25,
22788,2013,9,-5,30,1.4235741084555582
22789,2013,9,-5,35,0.3847571649241836
22790,2013,9,0,-10,0.17616424994745444
22791,2013,9,0,-5,0.3281456176135182
22792,2013,9,0,0,0.44483246681552074
22793,2013,9,0,5,0.24659112973210123
22794,2013,9,0,10,5.6673258375278275
22795,2013,9,0,15,
22796,2013,9,0,20,
22797,2013,9,0,25,
22798,2013,9,0,30,
22799,2013,9,0,35,
22800,2013,10,-95,-10,0.11979510299276105
22801,2013,10,-95,-5,0.1273778480609019
22802,2013,10,-95,0,0.15013454731091558
22803,2013,10,-95,5,0.11639772243048438
22804,2013,10,-95,10,0.2342958369310519
22805,2013,10,-95,15,0.3052714787379756
22806,2013,10,-95,20,0.7505007646753484
22807,2013,10,-95,25,0.38728776357904693
22808,2013,10,-95,30,1.2138004620485523
22809,2013,10,-95,35,79.60353088378906
22810,2013,10,-90,-10,0.12745627271182253
22811,2013,10,-90,-5,0.1253329078020386
22812,2013,10,-90,0,0.30141177477813214
22813,2013,10,-90,5,0.2807298536070146
22814,2013,10,-90,10,0.6428719304546097
22815,2013,10,-90,15,0.6189578128238574
22816,2013,10,-90,20,1.7725958223873164
22817,2013,10,-90,25,0.31088291758326786
22818,2013,10,-90,30,0.9277316866192173
22819,2013,10,-90,35,12.632331020512675
22820,2013,10,-85,-10,0.15213051218032006
22821,2013,10,-85,-5,0.15248524136331792
22822,2013,10,-85,0,0.3046756447230103
22823,2013,10,-85,5,0.2370483422844272
22824,2013,10,-85,10,0.7179061198327353
22825,2013,10,-85,15,2.0770073325358775
22826,2013,10,-85,20,0.9053655326461189
22827,2013,10,-85,25,0.27595431198135306
22828,2013,10,-85,30,0.7639896035857239
22829,2013,10,-85,35,5.007988231548224
22830,2013,10,-80,-10,0.24276041857599484
22831,2013,10,-80,-5,0.6156655513249593
22832,2013,10,-80,0,0.5527378824754612
22833,2013,10,-80,5,0.1606210103762951
22834,2013,10,-80,10,0.5226680891321995
22835,2013,10,-80,15,0.7143950174519591
22836,2013,10,-80,20,0.12075143685224966
22837,2013,10,-80,25,0.6138147650744753
22838,2013,10,-80,30,2.699273843069021
22839,2013,10,-80,35,2.6225661948945627
22840,2013,10,-75,-10,1.3981542733421404
22841,2013,10,-75,-5,1.4157148048377657
22842,2013,10,-75,0,3.1486926078796387
22843,2013,10,-75,5,0.7954467014683262
22844,2013,10,-75,10,0.6540051217377887
22845,2013,10,-75,15,0.1356976041464015
22846,2013,10,-75,20,0.08153980038323222
22847,2013,10,-75,25,0.7465227139133265
22848,2013,10,-75,30,0.20359421829890348
22849,2013,10,-75,35,0.372780926156105
22850,2013,10,-70,-10,
22851,2013,10,-70,-5,
22852,2013,10,-70,0,
22853,2013,10,-70,5,
22854,2013,10,-70,10,18.844547801549176
22855,2013,10,-70,15,2.5971272269376193
22856,2013,10,-70,20,0.19979215563304079
22857,2013,10,-70,25,0.04901590468447573
22858,2013,10,-70,30,0.03308516374676928
22859,2013,10,-70,35,0.04938822985926
22860,2013,10,-65,-10,14.205151240030924
22861,2013,10,-65,-5,
22862,2013,10,-65,0,
22863,2013,10,-65,5,
22864,2013,10,-65,10,
22865,2013,10,-65,15,0.2724996067667577
22866,2013,10,-65,20,0.11121138568771895
22867,2013,10,-65,25,0.04065208417729876
22868,2013,10,-65,30,0.03461964324306891
22869,2013,10,-65,35,0.05682126069724279
22870,2013,10,-60,-10,
22871,2013,10,-60,-5,13.724567184845606
22872,2013,10,-60,0,32.675663471221924
22873,2013,10,-60,5,
22874,2013,10,-60,10,8.595326856687036
22875,2013,10,-60,15,0.7804824939955126
22876,2013,10,-60,20,0.10890766905798646
22877,2013,10,-60,25,0.04403231152672502
22878,2013,10,-60,30,0.03298391768492698
22879,2013,10,-60,35,0.05942025864703644
22880,2013,10,-55,-10,60.269317626953125
22881,2013,10,-55,-5,
22882,2013,10,-55,0,12.735971507464397
22883,2013,10,-55,5,20.507708946745712
22884,2013,10,-55,10,0.9114711058397235
22885,2013,10,-55,15,0.09274485129122681
22886,2013,10,-55,20,0.06804234337719721
22887,2013,10,-55,25,0.041191916815218714
22888,2013,10,-55,30,0.031021782031938394
22889,2013,10,-55,35,0.04795613340039481
22890,2013,10,-50,-10,
22891,2013,10,-50,-5,
22892,2013,10,-50,0,12.71340187324418
22893,2013,10,-50,5,6.3290014073057606
22894,2013,10,-50,10,0.6787489890294928
22895,2013,10,-50,15,0.19192913946611959
22896,2013,10,-50,20,0.046917761305715004
22897,2013,10,-50,25,0.03452699761267923
22898,2013,10,-50,30,0.030139478935713438
22899,2013,10,-50,35,0.04522007512634804
22900,2013,10,-45,-10,17.537608793803624
22901,2013,10,-45,-5,
22902,2013,10,-45,0,4.1890294160752966
22903,2013,10,-45,5,0.578864171542819
22904,2013,10,-45,10,0.42641401717323335
22905,2013,10,-45,15,0.2736674240421144
22906,2013,10,-45,20,0.04112377741147017
22907,2013,10,-45,25,0.035444138425372446
22908,2013,10,-45,30,0.03143732800845281
22909,2013,10,-45,35,0.04847872302191681
22910,2013,10,-40,-10,
22911,2013,10,-40,-5,5.593865268692679
22912,2013,10,-40,0,0.1870380923021656
22913,2013,10,-40,5,0.1031664251793586
22914,2013,10,-40,10,0.19212090216651445
22915,2013,10,-40,15,0.08274511968532591
22916,2013,10,-40,20,0.042343741754740566
22917,2013,10,-40,25,0.035044846492731235
22918,2013,10,-40,30,0.030302306998127262
22919,2013,10,-40,35,0.05810493412010039
22920,2013,10,-35,-10,0.10905415605014944
22921,2013,10,-35,-5,0.41429707464682797
22922,2013,10,-35,0,0.14612335367200707
22923,2013,10,-35,5,0.10067705522113833
22924,2013,10,-35,10,0.12491882239131027
22925,2013,10,-35,15,0.08764668187823735
22926,2013,10,-35,20,0.05994771716963903
22927,2013,10,-35,25,0.03905739886297197
22928,2013,10,-35,30,0.02992029268345753
22929,2013,10,-35,35,0.055988718540063015
22930,2013,10,-30,-10,0.02834091928520457
22931,2013,10,-30,-5,0.052162895173105454
22932,2013,10,-30,0,0.109504426428222
22933,2013,10,-30,5,0.11168186044885241
22934,2013,10,-30,10,0.12827033419473235
22935,2013,10,-30,15,0.11519852027107001
22936,2013,10,-30,20,0.09428727429023942
22937,2013,10,-30,25,0.05776184504805978
22938,2013,10,-30,30,0.03278837443529874
22939,2013,10,-30,35,0.05479576579687268
22940,2013,10,-25,-10,0.02991310351627792
22941,2013,10,-25,-5,0.06282815393799228
22942,2013,10,-25,0,0.1118197625987948
22943,2013,10,-25,5,0.11032990343995035
22944,2013,10,-25,10,0.16968684685806942
22945,2013,10,-25,15,0.14236805288089865
22946,2013,10,-25,20,0.13230478724806372
22947,2013,10,-25,25,0.07980639534979302
22948,2013,10,-25,30,0.038888966697527255
22949,2013,10,-25,35,0.04914612589926807
22950,2013,10,-20,-10,0.034411293551890404
22951,2013,10,-20,-5,0.11254753558785209
22952,2013,10,-20,0,0.12548764458400136
22953,2013,10,-20,5,0.11346128952746615
22954,2013,10,-20,10,0.10580876007532317
22955,2013,10,-20,15,0.16925548489734282
22956,2013,10,-20,20,0.3021527545459914
22957,2013,10,-20,25,0.1432134891858073
22958,2013,10,-20,30,0.04241272923239429
22959,2013,10,-20,35,0.04536553114104324
22960,2013,10,-15,-10,0.04508257202165106
22961,2013,10,-15,-5,0.15068947575467068
22962,2013,10,-15,0,0.2123485220051428
22963,2013,10,-15,5,0.11036211282748314
22964,2013,10,-15,10,0.29845418966486637
22965,2013,10,-15,15,1.1939903459619525
22966,2013,10,-15,20,1.7968960999771508
22967,2013,10,-15,25,2.0258681882051026
22968,2013,10,-15,30,0.09237010076577747
22969,2013,10,-15,35,0.05710646063890265
22970,2013,10,-10,-10,0.06108589719693007
22971,2013,10,-10,-5,0.144299322786054
22972,2013,10,-10,0,0.22031130891504813
22973,2013,10,-10,5,0.11827619354695483
22974,2013,10,-10,10,0.7362986921834381
22975,2013,10,-10,15,10.222389149246702
22976,2013,10,-10,20,
22977,2013,10,-10,25,3.058360354939809
22978,2013,10,-10,30,0.5651704467061077
22979,2013,10,-10,35,0.14054420795746767
22980,2013,10,-5,-10,0.09025505441745049
22981,2013,10,-5,-5,0.18291091074592833
22982,2013,10,-5,0,0.24248727764537878
22983,2013,10,-5,5,0.49714733786572934
22984,2013,10,-5,10,7.076892341082953
22985,2013,10,-5,15,19.001299262046818
22986,2013,10,-5,20,
22987,2013,10,-5,25,
22988,2013,10,-5,30,4.643280041035651
22989,2013,10,-5,35,0.527881484577072
22990,2013,10,0,-10,0.14870365774756059
22991,2013,10,0,-5,0.2691728375648002
22992,2013,10,0,0,0.24210678443716566
22993,2013,10,0,5,0.2885896833744816
22994,2013,10,0,10,9.267383045943799
22995,2013,10,0,15,
22996,2013,10,0,20,12.793933868408203
22997,2013,10,0,25,
22998,2013,10,0,30,
22999,2013,10,0,35,
23000,2013,11,-95,-10,0.12182985112085433
23001,2013,11,-95,-5,0.12839995313773503
23002,2013,11,-95,0,0.17080301851638277
23003,2013,11,-95,5,0.15356839417651547
23004,2013,11,-95,10,0.29546833224178576
23005,2013,11,-95,15,0.4985998500629544
23006,2013,11,-95,20,0.6279758229129044
23007,2013,11,-95,25,0.6169661997270889
23008,2013,11,-95,30,1.4142083411417556
23009,2013,11,-95,35,16.650310575962067
23010,2013,11,-90,-10,0.1442984919755084
23011,2013,11,-90,-5,0.13808007790919033
23012,2013,11,-90,0,0.2494422689903504
23013,2013,11,-90,5,0.20637801322962493
23014,2013,11,-90,10,0.7384185928585325
23015,2013,11,-90,15,0.7980273606690729
23016,2013,11,-90,20,1.81264750790512
23017,2013,11,-90,25,0.49736728599100316
23018,2013,11,-90,30,1.8513180227349189
23019,2013,11,-90,35,12.40800419960982
23020,2013,11,-85,-10,0.16206003807113561
23021,2013,11,-85,-5,0.17070413527324688
23022,2013,11,-85,0,0.2072275573563116
23023,2013,11,-85,5,0.1354072645609157
23024,2013,11,-85,10,0.4489673250297108
23025,2013,11,-85,15,1.8193334151274267
23026,2013,11,-85,20,1.2224478166422423
23027,2013,11,-85,25,0.3248921845677361
23028,2013,11,-85,30,1.0945967998779087
23029,2013,11,-85,35,5.210567041759278
23030,2013,11,-80,-10,0.23310588754206446
23031,2013,11,-80,-5,0.6937607701708647
23032,2013,11,-80,0,0.533209298719216
23033,2013,11,-80,5,0.1990518130555488
23034,2013,11,-80,10,0.47834538486129713
23035,2013,11,-80,15,1.0681879593391075
23036,2013,11,-80,20,0.19661651778017475
23037,2013,11,-80,25,0.7011865610342288
23038,2013,11,-80,30,2.6144712232537546
23039,2013,11,-80,35,8.381652411450723
23040,2013,11,-75,-10,1.623003942205616
23041,2013,11,-75,-5,2.5028046001354363
23042,2013,11,-75,0,4.488675991694133
23043,2013,11,-75,5,1.0931357734520106
23044,2013,11,-75,10,0.5358284278137405
23045,2013,11,-75,15,0.14774321736903853
23046,2013,11,-75,20,0.09108485596782419
23047,2013,11,-75,25,0.6723365120352651
23048,2013,11,-75,30,0.2298475820461375
23049,2013,11,-75,35,0.8083606516450552
23050,2013,11,-70,-10,
23051,2013,11,-70,-5,
23052,2013,11,-70,0,
23053,2013,11,-70,5,
23054,2013,11,-70,10,18.12701877876208
23055,2013,11,-70,15,0.995199424593016
23056,2013,11,-70,20,0.17930184013814107
23057,2013,11,-70,25,0.06099029279754196
23058,2013,11,-70,30,0.05236183564848695
23059,2013,11,-70,35,0.07783312322783831
23060,2013,11,-65,-10,11.814283785820006
23061,2013,11,-65,-5,
23062,2013,11,-65,0,
23063,2013,11,-65,5,
23064,2013,11,-65,10,39.0561637878418
23065,2013,11,-65,15,0.3556870589089184
23066,2013,11,-65,20,0.17222889149647078
23067,2013,11,-65,25,0.043679114315678814
23068,2013,11,-65,30,0.04474383512493534
23069,2013,11,-65,35,0.09774476085839569
23070,2013,11,-60,-10,
23071,2013,11,-60,-5,28.170668482780453
23072,2013,11,-60,0,31.222667966570175
23073,2013,11,-60,5,
23074,2013,11,-60,10,5.792119144561595
23075,2013,11,-60,15,0.5226144491554217
23076,2013,11,-60,20,0.10897233608773411
23077,2013,11,-60,25,0.04344945223987539
23078,2013,11,-60,30,0.04062947254333701
23079,2013,11,-60,35,0.0919159300336935
23080,2013,11,-55,-10,77.29705429077148
23081,2013,11,-55,-5,
23082,2013,11,-55,0,20.13319949371646
23083,2013,11,-55,5,16.815503970947532
23084,2013,11,-55,10,0.898812247721155
23085,2013,11,-55,15,0.08816760543754852
23086,2013,11,-55,20,0.05714530588494121
23087,2013,11,-55,25,0.041582120706352116
23088,2013,11,-55,30,0.04324003079661037
23089,2013,11,-55,35,0.09106977569927435
23090,2013,11,-50,-10,
23091,2013,11,-50,-5,
23092,2013,11,-50,0,13.172335018051996
23093,2013,11,-50,5,5.527357441106685
23094,2013,11,-50,10,0.8642433927182813
23095,2013,11,-50,15,0.17678711222772253
23096,2013,11,-50,20,0.06134378432023729
23097,2013,11,-50,25,0.043872143515407906
23098,2013,11,-50,30,0.04655821920477082
23099,2013,11,-50,35,0.088604241525471
23100,2013,11,-45,-10,11.739405953884125
23101,2013,11,-45,-5,9.854331970214844
23102,2013,11,-45,0,2.7755802857212006
23103,2013,11,-45,5,0.4381550320003553
23104,2013,11,-45,10,0.1538235707300484
23105,2013,11,-45,15,0.12656879064987603
23106,2013,11,-45,20,0.051268369814600784
23107,2013,11,-45,25,0.04878357032469775
23108,2013,11,-45,30,0.0511398523390124
23109,2013,11,-45,35,0.08678727502202044
23110,2013,11,-40,-10,
23111,2013,11,-40,-5,5.619302368164063
23112,2013,11,-40,0,0.16817373098880717
23113,2013,11,-40,5,0.09870840241265469
23114,2013,11,-40,10,0.12536760067733468
23115,2013,11,-40,15,0.09069432515758348
23116,2013,11,-40,20,0.05273147161564134
23117,2013,11,-40,25,0.04804131905296835
23118,2013,11,-40,30,0.04966571687011737
23119,2013,11,-40,35,0.08408501590581885
23120,2013,11,-35,-10,0.09526477530224753
23121,2013,11,-35,-5,0.6938892739134954
23122,2013,11,-35,0,0.1482010183237678
23123,2013,11,-35,5,0.1203082594778366
23124,2013,11,-35,10,0.1110863968851199
23125,2013,11,-35,15,0.10399728812237773
23126,2013,11,-35,20,0.07231621899295933
23127,2013,11,-35,25,0.04938849401247095
23128,2013,11,-35,30,0.045438921837266076
23129,2013,11,-35,35,0.07445303634034008
23130,2013,11,-30,-10,0.028125542901148073
23131,2013,11,-30,-5,0.04935499459263336
23132,2013,11,-30,0,0.10891167690737368
23133,2013,11,-30,5,0.13295888244480342
23134,2013,11,-30,10,0.12143657329415439
23135,2013,11,-30,15,0.12974150674869037
23136,2013,11,-30,20,0.11307551610353611
23137,2013,11,-30,25,0.0790632356038917
23138,2013,11,-30,30,0.05290849933342228
23139,2013,11,-30,35,0.07457444489144807
23140,2013,11,-25,-10,0.024947325849199873
23141,2013,11,-25,-5,0.05888652648543157
23142,2013,11,-25,0,0.1192899389352123
23143,2013,11,-25,5,0.1317946888807433
23144,2013,11,-25,10,0.12947798726211587
23145,2013,11,-25,15,0.1620854025872791
23146,2013,11,-25,20,0.15168483406043068
23147,2013,11,-25,25,0.09455827192626474
23148,2013,11,-25,30,0.05972960700658313
23149,2013,11,-25,35,0.07289890609661094
23150,2013,11,-20,-10,0.026995446475275266
23151,2013,11,-20,-5,0.09281910868595263
23152,2013,11,-20,0,0.15334110176017204
23153,2013,11,-20,5,0.1474428523569999
23154,2013,11,-20,10,0.14596471774972092
23155,2013,11,-20,15,0.19136099977794052
23156,2013,11,-20,20,0.3090226644496522
23157,2013,11,-20,25,0.20459785447402967
23158,2013,11,-20,30,0.07014814290461244
23159,2013,11,-20,35,0.06827793088154052
23160,2013,11,-15,-10,0.03312943261241037
23161,2013,11,-15,-5,0.10279293416061222
23162,2013,11,-15,0,0.20949757646575132
23163,2013,11,-15,5,0.14628030598323724
23164,2013,11,-15,10,0.23722388699263072
23165,2013,11,-15,15,2.0895908415117397
23166,2013,11,-15,20,2.283124453765857
23167,2013,11,-15,25,2.427567469886254
23168,2013,11,-15,30,0.15496109880210085
23169,2013,11,-15,35,0.0916440785451925
23170,2013,11,-10,-10,0.04276569237364935
23171,2013,11,-10,-5,0.12944862410704677
23172,2013,11,-10,0,0.2617279354814289
23173,2013,11,-10,5,0.1425108578209524
23174,2013,11,-10,10,0.7500101804386718
23175,2013,11,-10,15,11.44479959279171
23176,2013,11,-10,20,
23177,2013,11,-10,25,3.723346557519184
23178,2013,11,-10,30,1.691113369556414
23179,2013,11,-10,35,0.2634886359596704
23180,2013,11,-5,-10,0.07160295651467657
23181,2013,11,-5,-5,0.1220165785172414
23182,2013,11,-5,0,0.21532071413002782
23183,2013,11,-5,5,0.23524356011941291
23184,2013,11,-5,10,3.173311522436929
23185,2013,11,-5,15,25.070107889175414
23186,2013,11,-5,20,
23187,2013,11,-5,25,
23188,2013,11,-5,30,7.815127850712364
23189,2013,11,-5,35,1.0191617936733794
23190,2013,11,0,-10,0.10819559771935394
23191,2013,11,0,-5,0.15688631629144292
23192,2013,11,0,0,0.18573344479290418
23193,2013,11,0,5,0.17039505829036766
23194,2013,11,0,10,7.975563167284642
23195,2013,11,0,15,
23196,2013,11,0,20,23.698700046539308
23197,2013,11,0,25,
23198,2013,11,0,30,
23199,2013,11,0,35,
23200,2013,12,-95,-10,0.11986803488278934
23201,2013,12,-95,-5,0.11842957773184136
23202,2013,12,-95,0,0.15437590918936644
23203,2013,12,-95,5,0.14896957847761305
23204,2013,12,-95,10,0.21440779437449764
23205,2013,12,-95,15,0.6232450760871051
23206,2013,12,-95,20,1.3176545177603356
23207,2013,12,-95,25,0.9371907641298434
23208,2013,12,-95,30,1.9725879326437448
23209,2013,12,-95,35,17.48461183820452
23210,2013,12,-90,-10,0.15164642270578638
23211,2013,12,-90,-5,0.14254525373998647
23212,2013,12,-90,0,0.2120440170891695
23213,2013,12,-90,5,0.15677901597996644
23214,2013,12,-90,10,0.29444783290449583
23215,2013,12,-90,15,0.7917405690189769
23216,2013,12,-90,20,2.466367338265961
23217,2013,12,-90,25,0.5043733538484427
23218,2013,12,-90,30,1.1263902321269836
23219,2013,12,-90,35,14.782117764543216
23220,2013,12,-85,-10,0.18460008440090955
23221,2013,12,-85,-5,0.18086176073025376
23222,2013,12,-85,0,0.2359545142824964
23223,2013,12,-85,5,0.15656352040513327
23224,2013,12,-85,10,0.3248653820672748
23225,2013,12,-85,15,1.212198672983961
23226,2013,12,-85,20,0.8038078142507564
23227,2013,12,-85,25,0.27642847802948817
23228,2013,12,-85,30,0.4699886261283513
23229,2013,12,-85,35,3.6756380958388073
23230,2013,12,-80,-10,0.2558962957510143
23231,2013,12,-80,-5,1.0772841300481206
23232,2013,12,-80,0,0.8474599245972256
23233,2013,12,-80,5,0.1987122582549265
23234,2013,12,-80,10,0.5709412387908727
23235,2013,12,-80,15,1.7391896886505012
23236,2013,12,-80,20,0.23500335643434592
23237,2013,12,-80,25,0.66382289348562
23238,2013,12,-80,30,1.8913703554292076
23239,2013,12,-80,35,7.796955828276002
23240,2013,12,-75,-10,1.6834740446633722
23241,2013,12,-75,-5,4.799432907620178
23242,2013,12,-75,0,4.115257571975724
23243,2013,12,-75,5,1.0584364502557262
23244,2013,12,-75,10,0.6776830819935291
23245,2013,12,-75,15,0.1973479139948669
23246,2013,12,-75,20,0.1089762368997211
23247,2013,12,-75,25,0.6782589679882692
23248,2013,12,-75,30,0.25155158170297004
23249,2013,12,-75,35,1.7801474301234081
23250,2013,12,-70,-10,0.4751691520214081
23251,2013,12,-70,-5,
23252,2013,12,-70,0,
23253,2013,12,-70,5,
23254,2013,12,-70,10,15.024594810380954
23255,2013,12,-70,15,0.826068515874796
23256,2013,12,-70,20,0.18714755178595152
23257,2013,12,-70,25,0.07237735418301942
23258,2013,12,-70,30,0.06646309141595251
23259,2013,12,-70,35,0.12924505047540827
23260,2013,12,-65,-10,12.421707034111023
23261,2013,12,-65,-5,
23262,2013,12,-65,0,
23263,2013,12,-65,5,
23264,2013,12,-65,10,19.5814838886261
23265,2013,12,-65,15,0.3383685939601557
23266,2013,12,-65,20,0.1657885713061028
23267,2013,12,-65,25,0.05428513913451179
23268,2013,12,-65,30,0.05743760215139234
23269,2013,12,-65,35,0.1427300387396868
23270,2013,12,-60,-10,
23271,2013,12,-60,-5,16.106449762980144
23272,2013,12,-60,0,33.21869624744762
23273,2013,12,-60,5,
23274,2013,12,-60,10,8.877371615037399
23275,2013,12,-60,15,0.7074735140823918
23276,2013,12,-60,20,0.1127527491184654
23277,2013,12,-60,25,0.04931174342613274
23278,2013,12,-60,30,0.05250534879864587
23279,2013,12,-60,35,0.11367972091359688
23280,2013,12,-55,-10,33.74992752075195
23281,2013,12,-55,-5,
23282,2013,12,-55,0,19.166163963090508
23283,2013,12,-55,5,15.284450782405006
23284,2013,12,-55,10,1.255493393150635
23285,2013,12,-55,15,0.13077873854574765
